ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
740,H R 70.,I R 70.,R is a functional property.,"Given the previous statements, is I the same as H?",Yes,I is the same as H.,True,"Yes, I and H are the same."
43,A U 20.,F U 20.,U is a functional property.,"Given the previous statements, is F the same as A?",Yes,F is the same as A.,True,"Yes, F is the same as A."
1098,A U 94.,D U 98.,U is a functional property.,"Given the previous statements, is D the same as A?",No,D is not the same as A.,False,"Yes, D is the same as A."
320,D H 56.,L H 56.,H is a functional property.,"Given the previous statements, is L the same as D?",Yes,L is the same as D.,True,no
1439,E M 3.,G M 9.,M is a functional property.,"Given the previous statements, is G the same as E?",No,G is not the same as E.,False,"Yes, G and E are the same."
1650,G J 17.,E J 63.,J is a functional property.,"Given the previous statements, is E the same as G?",No,E is not the same as G.,False,"Yes, E and G are the same."
436,E I 67.,P I 67.,I is a functional property.,"Given the previous statements, is P the same as E?",Yes,P is the same as E.,True,"Yes, P is the same as E."
297,C W 44.,R W 44.,W is a functional property.,"Given the previous statements, is R the same as C?",Yes,R is the same as C.,True,"Yes, C and R are the same."
533,F K 22.,Q K 22.,K is a functional property.,"Given the previous statements, is Q the same as F?",Yes,Q is the same as F.,True,"Yes, Q and F are the same."
831,I E 56.,R E 56.,E is a functional property.,"Given the previous statements, is R the same as I?",Yes,R is the same as I.,True,"Yes, R and I are the same."
693,G M 51.,J M 51.,M is a functional property.,"Given the previous statements, is J the same as G?",Yes,J is the same as G.,True,"Yes, G and J are the same."
1556,F U 76.,Y U 83.,U is a functional property.,"Given the previous statements, is Y the same as F?",No,Y is not the same as F.,False,"No, Y is not the same as F."
516,F L 63.,V L 63.,L is a functional property.,"Given the previous statements, is V the same as F?",Yes,V is the same as F.,True,"Yes, V is the same as F."
434,E M 52.,S M 52.,M is a functional property.,"Given the previous statements, is S the same as E?",Yes,S is the same as E.,True,"Yes, S and E are the same."
1665,G X 83.,B X 27.,X is a functional property.,"Given the previous statements, is B the same as G?",No,B is not the same as G.,False,no
453,E A 12.,B A 12.,A is a functional property.,"Given the previous statements, is B the same as E?",Yes,B is the same as E.,True,"Yes, B and E are the same."
1188,B Y 80.,I Y 6.,Y is a functional property.,"Given the previous statements, is I the same as B?",No,I is not the same as B.,False,"No, I and B are not the same."
1043,A M 14.,K M 84.,M is a functional property.,"Given the previous statements, is K the same as A?",No,K is not the same as A.,False,"Yes, K is the same as A."
1054,A V 83.,J V 37.,V is a functional property.,"Given the previous statements, is J the same as A?",No,J is not the same as A.,False,"Yes, J is the same as A."
1956,J A 54.,L A 66.,A is a functional property.,"Given the previous statements, is L the same as J?",No,L is not the same as J.,False,"Yes, L and J are the same."
1199,B I 93.,D I 36.,I is a functional property.,"Given the previous statements, is D the same as B?",No,D is not the same as B.,False,"Yes, D and B are the same."
1721,H G 73.,I G 10.,G is a functional property.,"Given the previous statements, is I the same as H?",No,I is not the same as H.,False,"Yes, I and H are the same."
998,J T 62.,C T 62.,T is a functional property.,"Given the previous statements, is C the same as J?",Yes,C is the same as J.,True,"Yes, C is the same as J."
1180,B K 16.,T K 12.,K is a functional property.,"Given the previous statements, is T the same as B?",No,T is not the same as B.,False,"Yes, B and T are the same."
38,A C 2.,B C 2.,C is a functional property.,"Given the previous statements, is B the same as A?",Yes,B is the same as A.,True,"Yes, B is the same as A."
1711,H M 24.,X M 36.,M is a functional property.,"Given the previous statements, is X the same as H?",No,X is not the same as H.,False,no
1905,J Y 95.,S Y 56.,Y is a functional property.,"Given the previous statements, is S the same as J?",No,S is not the same as J.,False,"Yes, S and J are the same."
484,E W 2.,Y W 2.,W is a functional property.,"Given the previous statements, is Y the same as E?",Yes,Y is the same as E.,True,"Yes, Y is the same as E."
238,C M 41.,J M 41.,M is a functional property.,"Given the previous statements, is J the same as C?",Yes,J is the same as C.,True,"Yes, C and J are the same."
271,C F 34.,B F 34.,F is a functional property.,"Given the previous statements, is B the same as C?",Yes,B is the same as C.,True,"Yes, B and C are the same."
1826,I C 11.,Z C 67.,C is a functional property.,"Given the previous statements, is Z the same as I?",No,Z is not the same as I.,False,"Yes, Z is the same as I."
245,C S 20.,F S 20.,S is a functional property.,"Given the previous statements, is F the same as C?",Yes,F is the same as C.,True,"Yes, C and F are the same."
703,H W 92.,U W 92.,W is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,no
1451,E V 66.,A V 49.,V is a functional property.,"Given the previous statements, is A the same as E?",No,A is not the same as E.,False,"Yes, A and E are the same."
157,B H 3.,Z H 3.,H is a functional property.,"Given the previous statements, is Z the same as B?",Yes,Z is the same as B.,True,"Yes, Z is the same as B."
499,E X 55.,Y X 55.,X is a functional property.,"Given the previous statements, is Y the same as E?",Yes,Y is the same as E.,True,"Yes, Y is the same as E."
801,I P 52.,L P 52.,P is a functional property.,"Given the previous statements, is L the same as I?",Yes,L is the same as I.,True,"Yes, L and I are the same."
1917,J P 41.,B P 89.,P is a functional property.,"Given the previous statements, is B the same as J?",No,B is not the same as J.,False,"Yes, B and J are the same."
1538,F H 89.,S H 100.,H is a functional property.,"Given the previous statements, is S the same as F?",No,S is not the same as F.,False,no
899,I S 25.,J S 25.,S is a functional property.,"Given the previous statements, is J the same as I?",Yes,J is the same as I.,True,"Yes, J and I are the same."
370,D B 77.,X B 77.,B is a functional property.,"Given the previous statements, is X the same as D?",Yes,X is the same as D.,True,"Yes, X and D are the same."
1823,I F 70.,T F 3.,F is a functional property.,"Given the previous statements, is T the same as I?",No,T is not the same as I.,False,"Yes, T and I are the same."
943,J R 52.,F R 52.,R is a functional property.,"Given the previous statements, is F the same as J?",Yes,F is the same as J.,True,"Yes, F is the same as J."
706,H A 87.,D A 87.,A is a functional property.,"Given the previous statements, is D the same as H?",Yes,D is the same as H.,True,"Yes, D is the same as H."
908,J Y 63.,E Y 63.,Y is a functional property.,"Given the previous statements, is E the same as J?",Yes,E is the same as J.,True,"Yes, E and J are the same."
1649,G O 23.,A O 59.,O is a functional property.,"Given the previous statements, is A the same as G?",No,A is not the same as G.,False,"Yes, A and G are the same."
1653,G O 23.,D O 74.,O is a functional property.,"Given the previous statements, is D the same as G?",No,D is not the same as G.,False,no
1698,G H 88.,V H 74.,H is a functional property.,"Given the previous statements, is V the same as G?",No,V is not the same as G.,False,"Yes, G and V are the same."
1909,J C 47.,N C 53.,C is a functional property.,"Given the previous statements, is N the same as J?",No,N is not the same as J.,False,"Yes, N and J are the same."
312,D M 35.,B M 35.,M is a functional property.,"Given the previous statements, is B the same as D?",Yes,B is the same as D.,True,"Yes, B and D are the same."
796,H K 84.,N K 84.,K is a functional property.,"Given the previous statements, is N the same as H?",Yes,N is the same as H.,True,"Yes, N and H are the same."
873,I F 74.,S F 74.,F is a functional property.,"Given the previous statements, is S the same as I?",Yes,S is the same as I.,True,"Yes, S and I are the same."
54,A N 24.,R N 24.,N is a functional property.,"Given the previous statements, is R the same as A?",Yes,R is the same as A.,True,"Yes, R and A are the same."
165,B V 27.,W V 27.,V is a functional property.,"Given the previous statements, is W the same as B?",Yes,W is the same as B.,True,"Yes, W is the same as B."
293,C S 47.,Z S 47.,S is a functional property.,"Given the previous statements, is Z the same as C?",Yes,Z is the same as C.,True,"Yes, Z is the same as C."
748,H G 1.,J G 1.,G is a functional property.,"Given the previous statements, is J the same as H?",Yes,J is the same as H.,True,"Yes, H and G are the same."
757,H O 55.,Z O 55.,O is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,"Yes, Z is the same as H."
269,C S 50.,G S 50.,S is a functional property.,"Given the previous statements, is G the same as C?",Yes,G is the same as C.,True,"Yes, G and C are the same."
728,H M 93.,O M 93.,M is a functional property.,"Given the previous statements, is O the same as H?",Yes,O is the same as H.,True,"Yes, O is the same as H."
1818,I F 40.,S F 1.,F is a functional property.,"Given the previous statements, is S the same as I?",No,S is not the same as I.,False,"Yes, S and I are the same."
29,A W 40.,G W 40.,W is a functional property.,"Given the previous statements, is G the same as A?",Yes,G is the same as A.,True,"Yes, G and A are the same."
233,C M 50.,I M 50.,M is a functional property.,"Given the previous statements, is I the same as C?",Yes,I is the same as C.,True,"Yes, I and C are the same."
491,E R 59.,O R 59.,R is a functional property.,"Given the previous statements, is O the same as E?",Yes,O is the same as E.,True,"Yes, O and E are the same."
1545,F A 67.,D A 72.,A is a functional property.,"Given the previous statements, is D the same as F?",No,D is not the same as F.,False,no
32,A Y 9.,X Y 9.,Y is a functional property.,"Given the previous statements, is X the same as A?",Yes,X is the same as A.,True,"Yes, X is the same as A."
764,H U 88.,E U 88.,U is a functional property.,"Given the previous statements, is E the same as H?",Yes,E is the same as H.,True,"Yes, E and H are the same."
266,C H 96.,S H 96.,H is a functional property.,"Given the previous statements, is S the same as C?",Yes,S is the same as C.,True,"Yes, S and C are the same."
1542,F S 97.,X S 20.,S is a functional property.,"Given the previous statements, is X the same as F?",No,X is not the same as F.,False,"Yes, X is the same as F."
538,F U 83.,O U 83.,U is a functional property.,"Given the previous statements, is O the same as F?",Yes,O is the same as F.,True,"Yes, O and F are the same."
1354,D T 41.,U T 99.,T is a functional property.,"Given the previous statements, is U the same as D?",No,U is not the same as D.,False,"Yes, U and D are the same."
1452,E J 22.,B J 76.,J is a functional property.,"Given the previous statements, is B the same as E?",No,B is not the same as E.,False,"Yes, B and E are the same."
1005,A X 5.,L X 22.,X is a functional property.,"Given the previous statements, is L the same as A?",No,L is not the same as A.,False,"Yes, L is the same as A."
1813,I S 100.,R S 11.,S is a functional property.,"Given the previous statements, is R the same as I?",No,R is not the same as I.,False,"Yes, R and I are the same."
