ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
1474,E S 56.,M S 95.,S is a functional property.,"Given the previous statements, is M the same as E?",No,M is not the same as E.,False,Yes
764,H U 88.,E U 88.,U is a functional property.,"Given the previous statements, is E the same as H?",Yes,E is the same as H.,True,No
1075,A L 92.,E L 38.,L is a functional property.,"Given the previous statements, is E the same as A?",No,E is not the same as A.,False,No
1076,A K 49.,V K 52.,K is a functional property.,"Given the previous statements, is V the same as A?",No,V is not the same as A.,False,Yes
1920,J Z 47.,M Z 87.,Z is a functional property.,"Given the previous statements, is M the same as J?",No,M is not the same as J.,False,Yes
94,A G 13.,E G 13.,G is a functional property.,"Given the previous statements, is E the same as A?",Yes,E is the same as A.,True,Yes
1909,J C 47.,N C 53.,C is a functional property.,"Given the previous statements, is N the same as J?",No,N is not the same as J.,False,No
118,B J 28.,Q J 28.,J is a functional property.,"Given the previous statements, is Q the same as B?",Yes,Q is the same as B.,True,No
1869,I N 50.,H N 27.,N is a functional property.,"Given the previous statements, is H the same as I?",No,H is not the same as I.,False,No
1177,B F 56.,P F 92.,F is a functional property.,"Given the previous statements, is P the same as B?",No,P is not the same as B.,False,No
1548,F O 30.,S O 27.,O is a functional property.,"Given the previous statements, is S the same as F?",No,S is not the same as F.,False,No
1635,G V 41.,Y V 72.,V is a functional property.,"Given the previous statements, is Y the same as G?",No,Y is not the same as G.,False,Yes
1556,F U 76.,Y U 83.,U is a functional property.,"Given the previous statements, is Y the same as F?",No,Y is not the same as F.,False,Yes
674,G D 33.,H D 33.,D is a functional property.,"Given the previous statements, is H the same as G?",Yes,H is the same as G.,True,No
1579,F G 39.,K G 45.,G is a functional property.,"Given the previous statements, is K the same as F?",No,K is not the same as F.,False,No
1775,H V 33.,E V 28.,V is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,Yes
1301,D H 49.,I H 66.,H is a functional property.,"Given the previous statements, is I the same as D?",No,I is not the same as D.,False,Yes
1394,D E 12.,P E 98.,E is a functional property.,"Given the previous statements, is P the same as D?",No,P is not the same as D.,False,Yes
729,H Z 4.,D Z 4.,Z is a functional property.,"Given the previous statements, is D the same as H?",Yes,D is the same as H.,True,Yes
1213,C Z 32.,L Z 34.,Z is a functional property.,"Given the previous statements, is L the same as C?",No,L is not the same as C.,False,No
1759,H T 94.,C T 29.,T is a functional property.,"Given the previous statements, is C the same as H?",No,C is not the same as H.,False,No
1914,J G 78.,V G 7.,G is a functional property.,"Given the previous statements, is V the same as J?",No,V is not the same as J.,False,No
415,E T 31.,V T 31.,T is a functional property.,"Given the previous statements, is V the same as E?",Yes,V is the same as E.,True,No
110,B D 15.,W D 15.,D is a functional property.,"Given the previous statements, is W the same as B?",Yes,W is the same as B.,True,No
496,E Y 58.,T Y 58.,Y is a functional property.,"Given the previous statements, is T the same as E?",Yes,T is the same as E.,True,Yes
1870,I X 55.,C X 87.,X is a functional property.,"Given the previous statements, is C the same as I?",No,C is not the same as I.,False,No
625,G A 40.,X A 40.,A is a functional property.,"Given the previous statements, is X the same as G?",Yes,X is the same as G.,True,Yes
350,D C 78.,S C 78.,C is a functional property.,"Given the previous statements, is S the same as D?",Yes,S is the same as D.,True,No
549,F T 53.,E T 53.,T is a functional property.,"Given the previous statements, is E the same as F?",Yes,E is the same as F.,True,No
393,D I 3.,E I 3.,I is a functional property.,"Given the previous statements, is E the same as D?",Yes,E is the same as D.,True,Yes
880,I P 94.,O P 94.,P is a functional property.,"Given the previous statements, is O the same as I?",Yes,O is the same as I.,True,Yes
1372,D X 85.,B X 28.,X is a functional property.,"Given the previous statements, is B the same as D?",No,B is not the same as D.,False,No
893,I E 92.,Q E 92.,E is a functional property.,"Given the previous statements, is Q the same as I?",Yes,Q is the same as I.,True,Yes
1479,E N 70.,J N 64.,N is a functional property.,"Given the previous statements, is J the same as E?",No,J is not the same as E.,False,No
744,H E 3.,Y E 3.,E is a functional property.,"Given the previous statements, is Y the same as H?",Yes,Y is the same as H.,True,No
1874,I F 78.,W F 73.,F is a functional property.,"Given the previous statements, is W the same as I?",No,W is not the same as I.,False,No
1984,J V 38.,G V 19.,V is a functional property.,"Given the previous statements, is G the same as J?",No,G is not the same as J.,False,No
1604,G K 4.,Q K 42.,K is a functional property.,"Given the previous statements, is Q the same as G?",No,Q is not the same as G.,False,No
420,E B 98.,K B 98.,B is a functional property.,"Given the previous statements, is K the same as E?",Yes,K is the same as E.,True,Yes
278,C M 77.,F M 77.,M is a functional property.,"Given the previous statements, is F the same as C?",Yes,F is the same as C.,True,Yes
1524,F E 56.,G E 95.,E is a functional property.,"Given the previous statements, is G the same as F?",No,G is not the same as F.,False,Yes
995,J O 84.,F O 84.,O is a functional property.,"Given the previous statements, is F the same as J?",Yes,F is the same as J.,True,Yes
779,H A 27.,S A 27.,A is a functional property.,"Given the previous statements, is S the same as H?",Yes,S is the same as H.,True,No
1943,J W 85.,K W 98.,W is a functional property.,"Given the previous statements, is K the same as J?",No,K is not the same as J.,False,No
55,A K 53.,D K 53.,K is a functional property.,"Given the previous statements, is D the same as A?",Yes,D is the same as A.,True,No
1305,D A 26.,O A 44.,A is a functional property.,"Given the previous statements, is O the same as D?",No,O is not the same as D.,False,No
1407,E L 57.,D L 17.,L is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,No
837,I C 42.,V C 42.,C is a functional property.,"Given the previous statements, is V the same as I?",Yes,V is the same as I.,True,No
1536,F Z 30.,C Z 71.,Z is a functional property.,"Given the previous statements, is C the same as F?",No,C is not the same as F.,False,No
962,J T 3.,O T 3.,T is a functional property.,"Given the previous statements, is O the same as J?",Yes,O is the same as J.,True,Yes
143,B T 47.,O T 47.,T is a functional property.,"Given the previous statements, is O the same as B?",Yes,O is the same as B.,True,Yes
106,B Q 36.,U Q 36.,Q is a functional property.,"Given the previous statements, is U the same as B?",Yes,U is the same as B.,True,No
1659,G X 11.,A X 64.,X is a functional property.,"Given the previous statements, is A the same as G?",No,A is not the same as G.,False,Yes
97,A Z 27.,S Z 27.,Z is a functional property.,"Given the previous statements, is S the same as A?",Yes,S is the same as A.,True,Yes
168,B U 79.,Z U 79.,U is a functional property.,"Given the previous statements, is Z the same as B?",Yes,Z is the same as B.,True,Yes
1780,H X 32.,I X 32.,X is a functional property.,"Given the previous statements, is I the same as H?",No,I is not the same as H.,False,Yes
643,G D 30.,T D 30.,D is a functional property.,"Given the previous statements, is T the same as G?",Yes,T is the same as G.,True,No
1473,E B 29.,G B 17.,B is a functional property.,"Given the previous statements, is G the same as E?",No,G is not the same as E.,False,No
845,I C 31.,M C 31.,C is a functional property.,"Given the previous statements, is M the same as I?",Yes,M is the same as I.,True,Yes
1318,D C 33.,F C 69.,C is a functional property.,"Given the previous statements, is F the same as D?",No,F is not the same as D.,False,No
270,C L 80.,R L 80.,L is a functional property.,"Given the previous statements, is R the same as C?",Yes,R is the same as C.,True,No
1122,B V 58.,X V 97.,V is a functional property.,"Given the previous statements, is X the same as B?",No,X is not the same as B.,False,No
54,A N 24.,R N 24.,N is a functional property.,"Given the previous statements, is R the same as A?",Yes,R is the same as A.,True,Yes
98,A C 55.,M C 55.,C is a functional property.,"Given the previous statements, is M the same as A?",Yes,M is the same as A.,True,No
803,I U 83.,W U 83.,U is a functional property.,"Given the previous statements, is W the same as I?",Yes,W is the same as I.,True,Yes
1160,B R 28.,T R 64.,R is a functional property.,"Given the previous statements, is T the same as B?",No,T is not the same as B.,False,Yes
303,D I 62.,O I 62.,I is a functional property.,"Given the previous statements, is O the same as D?",Yes,O is the same as D.,True,Yes
1758,H Z 19.,S Z 13.,Z is a functional property.,"Given the previous statements, is S the same as H?",No,S is not the same as H.,False,No
1605,G T 89.,O T 51.,T is a functional property.,"Given the previous statements, is O the same as G?",No,O is not the same as G.,False,No
295,C S 61.,R S 61.,S is a functional property.,"Given the previous statements, is R the same as C?",Yes,R is the same as C.,True,Yes
378,D W 54.,Y W 54.,W is a functional property.,"Given the previous statements, is Y the same as D?",Yes,Y is the same as D.,True,Yes
747,H U 84.,D U 84.,U is a functional property.,"Given the previous statements, is D the same as H?",Yes,D is the same as H.,True,No
1837,I V 86.,X V 39.,V is a functional property.,"Given the previous statements, is X the same as I?",No,X is not the same as I.,False,No
1323,D R 30.,Q R 2.,R is a functional property.,"Given the previous statements, is Q the same as D?",No,Q is not the same as D.,False,No
563,F T 10.,R T 10.,T is a functional property.,"Given the previous statements, is R the same as F?",Yes,R is the same as F.,True,Yes
1123,B G 58.,F G 88.,G is a functional property.,"Given the previous statements, is F the same as B?",No,F is not the same as B.,False,No
867,I S 27.,C S 27.,S is a functional property.,"Given the previous statements, is C the same as I?",Yes,C is the same as I.,True,Yes
1036,A G 17.,C G 13.,G is a functional property.,"Given the previous statements, is C the same as A?",No,C is not the same as A.,False,Yes
946,J H 2.,F H 2.,H is a functional property.,"Given the previous statements, is F the same as J?",Yes,F is the same as J.,True,No
1164,B M 46.,J M 92.,M is a functional property.,"Given the previous statements, is J the same as B?",No,J is not the same as B.,False,Yes
123,B K 1.,I K 1.,K is a functional property.,"Given the previous statements, is I the same as B?",Yes,I is the same as B.,True,Yes
1332,D T 39.,Q T 41.,T is a functional property.,"Given the previous statements, is Q the same as D?",No,Q is not the same as D.,False,No
1390,D L 72.,R L 39.,L is a functional property.,"Given the previous statements, is R the same as D?",No,R is not the same as D.,False,No
688,G K 27.,P K 27.,K is a functional property.,"Given the previous statements, is P the same as G?",Yes,P is the same as G.,True,No
1695,G N 31.,C N 71.,N is a functional property.,"Given the previous statements, is C the same as G?",No,C is not the same as G.,False,No
346,D R 40.,O R 40.,R is a functional property.,"Given the previous statements, is O the same as D?",Yes,O is the same as D.,True,Yes
