ID,triple1,triple2,question,answer,inferred triple,label
306,D is a P.,P is a subclass of R.,"Given the previous statements, is D a R?",Yes,D is a R.,True
307,D is a J.,J is a subclass of M.,"Given the previous statements, is D a M?",Yes,D is a M.,True
308,D is a K.,K is a subclass of W.,"Given the previous statements, is D a W?",Yes,D is a W.,True
309,D is a H.,H is a subclass of L.,"Given the previous statements, is D a L?",Yes,D is a L.,True
310,D is a F.,F is a subclass of L.,"Given the previous statements, is D a L?",Yes,D is a L.,True
311,D is a N.,N is a subclass of R.,"Given the previous statements, is D a R?",Yes,D is a R.,True
312,D is a K.,K is a subclass of P.,"Given the previous statements, is D a P?",Yes,D is a P.,True
313,D is a F.,F is a subclass of J.,"Given the previous statements, is D a J?",Yes,D is a J.,True
314,D is a V.,V is a subclass of U.,"Given the previous statements, is D a U?",Yes,D is a U.,True
315,D is a S.,S is a subclass of C.,"Given the previous statements, is D a C?",Yes,D is a C.,True
316,D is a X.,X is a subclass of K.,"Given the previous statements, is D a K?",Yes,D is a K.,True
317,D is a G.,G is a subclass of I.,"Given the previous statements, is D a I?",Yes,D is a I.,True
318,D is a Y.,Y is a subclass of E.,"Given the previous statements, is D a E?",Yes,D is a E.,True
319,D is a V.,V is a subclass of Y.,"Given the previous statements, is D a Y?",Yes,D is a Y.,True
320,D is a K.,K is a subclass of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True
321,D is a L.,L is a subclass of W.,"Given the previous statements, is D a W?",Yes,D is a W.,True
322,D is a V.,V is a subclass of H.,"Given the previous statements, is D a H?",Yes,D is a H.,True
323,D is a R.,R is a subclass of K.,"Given the previous statements, is D a K?",Yes,D is a K.,True
324,D is a U.,U is a subclass of B.,"Given the previous statements, is D a B?",Yes,D is a B.,True
325,D is a C.,C is a subclass of L.,"Given the previous statements, is D a L?",Yes,D is a L.,True
326,D is a X.,X is a subclass of R.,"Given the previous statements, is D a R?",Yes,D is a R.,True
327,D is a M.,M is a subclass of X.,"Given the previous statements, is D a X?",Yes,D is a X.,True
328,D is a V.,V is a subclass of B.,"Given the previous statements, is D a B?",Yes,D is a B.,True
329,D is a E.,E is a subclass of K.,"Given the previous statements, is D a K?",Yes,D is a K.,True
330,D is a N.,N is a subclass of X.,"Given the previous statements, is D a X?",Yes,D is a X.,True
331,D is a T.,T is a subclass of E.,"Given the previous statements, is D a E?",Yes,D is a E.,True
332,D is a U.,U is a subclass of K.,"Given the previous statements, is D a K?",Yes,D is a K.,True
333,D is a W.,W is a subclass of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True
334,D is a I.,I is a subclass of W.,"Given the previous statements, is D a W?",Yes,D is a W.,True
335,D is a W.,W is a subclass of N.,"Given the previous statements, is D a N?",Yes,D is a N.,True
336,D is a H.,H is a subclass of M.,"Given the previous statements, is D a M?",Yes,D is a M.,True
337,D is a B.,B is a subclass of Q.,"Given the previous statements, is D a Q?",Yes,D is a Q.,True
338,D is a S.,S is a subclass of R.,"Given the previous statements, is D a R?",Yes,D is a R.,True
339,D is a V.,V is a subclass of G.,"Given the previous statements, is D a G?",Yes,D is a G.,True
340,D is a L.,L is a subclass of F.,"Given the previous statements, is D a F?",Yes,D is a F.,True
341,D is a S.,S is a subclass of W.,"Given the previous statements, is D a W?",Yes,D is a W.,True
342,D is a O.,O is a subclass of P.,"Given the previous statements, is D a P?",Yes,D is a P.,True
343,D is a P.,P is a subclass of J.,"Given the previous statements, is D a J?",Yes,D is a J.,True
344,D is a F.,F is a subclass of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True
345,D is a I.,I is a subclass of F.,"Given the previous statements, is D a F?",Yes,D is a F.,True
346,D is a F.,F is a subclass of T.,"Given the previous statements, is D a T?",Yes,D is a T.,True
347,D is a X.,X is a subclass of G.,"Given the previous statements, is D a G?",Yes,D is a G.,True
348,D is a Z.,Z is a subclass of Q.,"Given the previous statements, is D a Q?",Yes,D is a Q.,True
349,D is a V.,V is a subclass of E.,"Given the previous statements, is D a E?",Yes,D is a E.,True
350,D is a L.,L is a subclass of M.,"Given the previous statements, is D a M?",Yes,D is a M.,True
351,D is a N.,N is a subclass of I.,"Given the previous statements, is D a I?",Yes,D is a I.,True
352,D is a Y.,Y is a subclass of L.,"Given the previous statements, is D a L?",Yes,D is a L.,True
353,D is a H.,H is a subclass of G.,"Given the previous statements, is D a G?",Yes,D is a G.,True
354,D is a Q.,Q is a subclass of E.,"Given the previous statements, is D a E?",Yes,D is a E.,True
355,D is a Y.,Y is a subclass of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True
356,D is a Z.,Z is a subclass of X.,"Given the previous statements, is D a X?",Yes,D is a X.,True
357,D is a H.,H is a subclass of N.,"Given the previous statements, is D a N?",Yes,D is a N.,True
358,D is a K.,K is a subclass of G.,"Given the previous statements, is D a G?",Yes,D is a G.,True
359,D is a T.,T is a subclass of L.,"Given the previous statements, is D a L?",Yes,D is a L.,True
360,D is a M.,M is a subclass of U.,"Given the previous statements, is D a U?",Yes,D is a U.,True
361,D is a W.,W is a subclass of U.,"Given the previous statements, is D a U?",Yes,D is a U.,True
362,D is a H.,H is a subclass of C.,"Given the previous statements, is D a C?",Yes,D is a C.,True
363,D is a U.,U is a subclass of C.,"Given the previous statements, is D a C?",Yes,D is a C.,True
364,D is a S.,S is a subclass of O.,"Given the previous statements, is D a O?",Yes,D is a O.,True
365,D is a E.,E is a subclass of U.,"Given the previous statements, is D a U?",Yes,D is a U.,True
366,D is a E.,E is a subclass of A.,"Given the previous statements, is D a A?",Yes,D is a A.,True
367,D is a A.,A is a subclass of Q.,"Given the previous statements, is D a Q?",Yes,D is a Q.,True
368,D is a H.,H is a subclass of T.,"Given the previous statements, is D a T?",Yes,D is a T.,True
369,D is a L.,L is a subclass of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True
370,D is a M.,M is a subclass of P.,"Given the previous statements, is D a P?",Yes,D is a P.,True
371,D is a N.,N is a subclass of S.,"Given the previous statements, is D a S?",Yes,D is a S.,True
372,D is a J.,J is a subclass of V.,"Given the previous statements, is D a V?",Yes,D is a V.,True
373,D is a Q.,Q is a subclass of I.,"Given the previous statements, is D a I?",Yes,D is a I.,True
374,D is a A.,A is a subclass of O.,"Given the previous statements, is D a O?",Yes,D is a O.,True
375,D is a H.,H is a subclass of Q.,"Given the previous statements, is D a Q?",Yes,D is a Q.,True
376,D is a V.,V is a subclass of F.,"Given the previous statements, is D a F?",Yes,D is a F.,True
377,D is a W.,W is a subclass of B.,"Given the previous statements, is D a B?",Yes,D is a B.,True
378,D is a C.,C is a subclass of V.,"Given the previous statements, is D a V?",Yes,D is a V.,True
379,D is a X.,X is a subclass of J.,"Given the previous statements, is D a J?",Yes,D is a J.,True
380,D is a K.,K is a subclass of U.,"Given the previous statements, is D a U?",Yes,D is a U.,True
381,D is a Y.,Y is a subclass of C.,"Given the previous statements, is D a C?",Yes,D is a C.,True
382,D is a U.,U is a subclass of N.,"Given the previous statements, is D a N?",Yes,D is a N.,True
383,D is a O.,O is a subclass of Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True
384,D is a L.,L is a subclass of E.,"Given the previous statements, is D a E?",Yes,D is a E.,True
385,D is a J.,J is a subclass of F.,"Given the previous statements, is D a F?",Yes,D is a F.,True
386,D is a A.,A is a subclass of J.,"Given the previous statements, is D a J?",Yes,D is a J.,True
387,D is a Z.,Z is a subclass of E.,"Given the previous statements, is D a E?",Yes,D is a E.,True
388,D is a R.,R is a subclass of H.,"Given the previous statements, is D a H?",Yes,D is a H.,True
389,D is a C.,C is a subclass of E.,"Given the previous statements, is D a E?",Yes,D is a E.,True
390,D is a G.,G is a subclass of B.,"Given the previous statements, is D a B?",Yes,D is a B.,True
391,D is a Q.,Q is a subclass of X.,"Given the previous statements, is D a X?",Yes,D is a X.,True
392,D is a N.,N is a subclass of H.,"Given the previous statements, is D a H?",Yes,D is a H.,True
393,D is a Z.,Z is a subclass of J.,"Given the previous statements, is D a J?",Yes,D is a J.,True
394,D is a G.,G is a subclass of T.,"Given the previous statements, is D a T?",Yes,D is a T.,True
395,D is a C.,C is a subclass of T.,"Given the previous statements, is D a T?",Yes,D is a T.,True
396,D is a B.,B is a subclass of O.,"Given the previous statements, is D a O?",Yes,D is a O.,True
397,D is a U.,U is a subclass of H.,"Given the previous statements, is D a H?",Yes,D is a H.,True
398,D is a J.,J is a subclass of Y.,"Given the previous statements, is D a Y?",Yes,D is a Y.,True
399,D is a E.,E is a subclass of N.,"Given the previous statements, is D a N?",Yes,D is a N.,True
400,D is a R.,R is a subclass of Q.,"Given the previous statements, is D a Q?",Yes,D is a Q.,True
401,E is a R.,R is a subclass of T.,"Given the previous statements, is E a T?",Yes,E is a T.,True
402,E is a U.,U is a subclass of Y.,"Given the previous statements, is E a Y?",Yes,E is a Y.,True
403,E is a W.,W is a subclass of L.,"Given the previous statements, is E a L?",Yes,E is a L.,True
404,E is a B.,B is a subclass of C.,"Given the previous statements, is E a C?",Yes,E is a C.,True
405,E is a Q.,Q is a subclass of Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True
406,E is a P.,P is a subclass of K.,"Given the previous statements, is E a K?",Yes,E is a K.,True
407,E is a I.,I is a subclass of H.,"Given the previous statements, is E a H?",Yes,E is a H.,True
408,E is a T.,T is a subclass of H.,"Given the previous statements, is E a H?",Yes,E is a H.,True
409,E is a J.,J is a subclass of A.,"Given the previous statements, is E a A?",Yes,E is a A.,True
410,E is a Z.,Z is a subclass of A.,"Given the previous statements, is E a A?",Yes,E is a A.,True
411,E is a T.,T is a subclass of O.,"Given the previous statements, is E a O?",Yes,E is a O.,True
412,E is a O.,O is a subclass of X.,"Given the previous statements, is E a X?",Yes,E is a X.,True
413,E is a M.,M is a subclass of S.,"Given the previous statements, is E a S?",Yes,E is a S.,True
414,E is a N.,N is a subclass of D.,"Given the previous statements, is E a D?",Yes,E is a D.,True
415,E is a Y.,Y is a subclass of R.,"Given the previous statements, is E a R?",Yes,E is a R.,True
416,E is a V.,V is a subclass of X.,"Given the previous statements, is E a X?",Yes,E is a X.,True
417,E is a A.,A is a subclass of M.,"Given the previous statements, is E a M?",Yes,E is a M.,True
418,E is a R.,R is a subclass of J.,"Given the previous statements, is E a J?",Yes,E is a J.,True
419,E is a S.,S is a subclass of Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True
420,E is a J.,J is a subclass of I.,"Given the previous statements, is E a I?",Yes,E is a I.,True
421,E is a J.,J is a subclass of Q.,"Given the previous statements, is E a Q?",Yes,E is a Q.,True
422,E is a F.,F is a subclass of U.,"Given the previous statements, is E a U?",Yes,E is a U.,True
423,E is a P.,P is a subclass of L.,"Given the previous statements, is E a L?",Yes,E is a L.,True
424,E is a H.,H is a subclass of P.,"Given the previous statements, is E a P?",Yes,E is a P.,True
425,E is a P.,P is a subclass of O.,"Given the previous statements, is E a O?",Yes,E is a O.,True
426,E is a O.,O is a subclass of J.,"Given the previous statements, is E a J?",Yes,E is a J.,True
427,E is a I.,I is a subclass of Y.,"Given the previous statements, is E a Y?",Yes,E is a Y.,True
428,E is a M.,M is a subclass of K.,"Given the previous statements, is E a K?",Yes,E is a K.,True
429,E is a R.,R is a subclass of I.,"Given the previous statements, is E a I?",Yes,E is a I.,True
430,E is a B.,B is a subclass of M.,"Given the previous statements, is E a M?",Yes,E is a M.,True
431,E is a D.,D is a subclass of Q.,"Given the previous statements, is E a Q?",Yes,E is a Q.,True
432,E is a F.,F is a subclass of H.,"Given the previous statements, is E a H?",Yes,E is a H.,True
433,E is a F.,F is a subclass of W.,"Given the previous statements, is E a W?",Yes,E is a W.,True
434,E is a Z.,Z is a subclass of D.,"Given the previous statements, is E a D?",Yes,E is a D.,True
435,E is a I.,I is a subclass of C.,"Given the previous statements, is E a C?",Yes,E is a C.,True
436,E is a B.,B is a subclass of I.,"Given the previous statements, is E a I?",Yes,E is a I.,True
437,E is a X.,X is a subclass of I.,"Given the previous statements, is E a I?",Yes,E is a I.,True
438,E is a O.,O is a subclass of G.,"Given the previous statements, is E a G?",Yes,E is a G.,True
439,E is a G.,G is a subclass of L.,"Given the previous statements, is E a L?",Yes,E is a L.,True
440,E is a F.,F is a subclass of A.,"Given the previous statements, is E a A?",Yes,E is a A.,True
441,E is a N.,N is a subclass of V.,"Given the previous statements, is E a V?",Yes,E is a V.,True
442,E is a N.,N is a subclass of Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True
443,E is a H.,H is a subclass of U.,"Given the previous statements, is E a U?",Yes,E is a U.,True
444,E is a M.,M is a subclass of R.,"Given the previous statements, is E a R?",Yes,E is a R.,True
445,E is a N.,N is a subclass of O.,"Given the previous statements, is E a O?",Yes,E is a O.,True
446,E is a A.,A is a subclass of Y.,"Given the previous statements, is E a Y?",Yes,E is a Y.,True
447,E is a O.,O is a subclass of U.,"Given the previous statements, is E a U?",Yes,E is a U.,True
448,E is a R.,R is a subclass of L.,"Given the previous statements, is E a L?",Yes,E is a L.,True
449,E is a Q.,Q is a subclass of M.,"Given the previous statements, is E a M?",Yes,E is a M.,True
450,E is a U.,U is a subclass of H.,"Given the previous statements, is E a H?",Yes,E is a H.,True
451,E is a K.,K is a subclass of A.,"Given the previous statements, is E a A?",Yes,E is a A.,True
452,E is a C.,C is a subclass of F.,"Given the previous statements, is E a F?",Yes,E is a F.,True
453,E is a K.,K is a subclass of X.,"Given the previous statements, is E a X?",Yes,E is a X.,True
454,E is a K.,K is a subclass of L.,"Given the previous statements, is E a L?",Yes,E is a L.,True
455,E is a B.,B is a subclass of L.,"Given the previous statements, is E a L?",Yes,E is a L.,True
456,E is a S.,S is a subclass of D.,"Given the previous statements, is E a D?",Yes,E is a D.,True
457,E is a H.,H is a subclass of Q.,"Given the previous statements, is E a Q?",Yes,E is a Q.,True
458,E is a B.,B is a subclass of H.,"Given the previous statements, is E a H?",Yes,E is a H.,True
459,E is a R.,R is a subclass of O.,"Given the previous statements, is E a O?",Yes,E is a O.,True
460,E is a Y.,Y is a subclass of F.,"Given the previous statements, is E a F?",Yes,E is a F.,True
