ID,triple1,triple2,question,answer,inferred triple,label
153,Carlos Tamara is an AmateurBoxer.,AmateurBoxer is a subclass of Boxer.,"Given the previous statements, is Carlos Tamara a Boxer?",Yes,Carlos Tamara is a Boxer.,True
154,Caetano Luís Pequito de Almeida Sampaio is an Ambassador.,Ambassador is a subclass of Politician.,"Given the previous statements, is Caetano Luís Pequito de Almeida Sampaio a Politician?",Yes,Caetano Luís Pequito de Almeida Sampaio is a Politician.,True
155,Carlos Eduardo Medellín Becerra is an Ambassador.,Ambassador is a subclass of Politician.,"Given the previous statements, is Carlos Eduardo Medellín Becerra a Politician?",Yes,Carlos Eduardo Medellín Becerra is a Politician.,True
156,Carlos Moreno de Caro is an Ambassador.,Ambassador is a subclass of Politician.,"Given the previous statements, is Carlos Moreno de Caro a Politician?",Yes,Carlos Moreno de Caro is a Politician.,True
157,Cainarachi poison frog is an Amphibian.,Amphibian is a subclass of Animal.,"Given the previous statements, is Cainarachi poison frog an Animal?",Yes,Cainarachi poison frog is an Animal.,True
158,Calamita melanorabdotus is an Amphibian.,Amphibian is a subclass of Animal.,"Given the previous statements, is Calamita melanorabdotus an Animal?",Yes,Calamita melanorabdotus is an Animal.,True
159,Calamita quadrilineatus is an Amphibian.,Amphibian is a subclass of Animal.,"Given the previous statements, is Calamita quadrilineatus an Animal?",Yes,Calamita quadrilineatus is an Animal.,True
160,CaMia Hopson is an Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is CaMia Hopson an Eukaryote?",Yes,CaMia Hopson is an Eukaryote.,True
161,Cab Calloway is an Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Cab Calloway an Eukaryote?",Yes,Cab Calloway is an Eukaryote.,True
162,Cab Kaye is an Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Cab Kaye an Eukaryote?",Yes,Cab Kaye is an Eukaryote.,True
163,Caddidae is an Arachnid.,Arachnid is a subclass of Animal.,"Given the previous statements, is Caddidae an Animal?",Yes,Caddidae is an Animal.,True
164,Caerostris is an Arachnid.,Arachnid is a subclass of Animal.,"Given the previous statements, is Caerostris an Animal?",Yes,Caerostris is an Animal.,True
165,Calcitronidae is an Arachnid.,Arachnid is a subclass of Animal.,"Given the previous statements, is Calcitronidae an Animal?",Yes,Calcitronidae is an Animal.,True
166,Caldisphaeraceae is an Archaea.,Archaea is a subclass of Species.,"Given the previous statements, is Caldisphaeraceae a Species?",Yes,Caldisphaeraceae is a Species.,True
167,Pyrobaculum is an Archaea.,Archaea is a subclass of Species.,"Given the previous statements, is Pyrobaculum a Species?",Yes,Pyrobaculum is a Species.,True
168,Pyrococcus is an Archaea.,Archaea is a subclass of Species.,"Given the previous statements, is Pyrococcus a Species?",Yes,Pyrococcus is a Species.,True
169,Carl Fredrik Mennander is an Archbishop.,Archbishop is a subclass of ChristianBishop.,"Given the previous statements, is Carl Fredrik Mennander a ChristianBishop?",Yes,Carl Fredrik Mennander is a ChristianBishop.,True
170,Carl Fredrik af Wingård is an Archbishop.,Archbishop is a subclass of ChristianBishop.,"Given the previous statements, is Carl Fredrik af Wingård a ChristianBishop?",Yes,Carl Fredrik af Wingård is a ChristianBishop.,True
171,Carl von Rosenstein is an Archbishop.,Archbishop is a subclass of ChristianBishop.,"Given the previous statements, is Carl von Rosenstein a ChristianBishop?",Yes,Carl von Rosenstein is a ChristianBishop.,True
172,Caleb Ormsbee is an Architect.,Architect is a subclass of Person.,"Given the previous statements, is Caleb Ormsbee a Person?",Yes,Caleb Ormsbee is a Person.,True
173,Calogero Rizzuto is an Architect.,Architect is a subclass of Person.,"Given the previous statements, is Calogero Rizzuto a Person?",Yes,Calogero Rizzuto is a Person.,True
174,Calvert Vaux is an Architect.,Architect is a subclass of Person.,"Given the previous statements, is Calvert Vaux a Person?",Yes,Calvert Vaux is a Person.,True
175,Proper palmar digital nerves of ulnar nerve is an Artery.,Artery is a subclass of AnatomicalStructure.,"Given the previous statements, is Proper palmar digital nerves of ulnar nerve an AnatomicalStructure?",Yes,Proper palmar digital nerves of ulnar nerve is an AnatomicalStructure.,True
176,Roosevelt Boulevard is an Artery.,Artery is a subclass of AnatomicalStructure.,"Given the previous statements, is Roosevelt Boulevard an AnatomicalStructure?",Yes,Roosevelt Boulevard is an AnatomicalStructure.,True
177,Route 1 is an Artery.,Artery is a subclass of AnatomicalStructure.,"Given the previous statements, is Route 1 an AnatomicalStructure?",Yes,Route 1 is an AnatomicalStructure.,True
178,Cai Xuzhe is an Astronaut.,Astronaut is a subclass of Person.,"Given the previous statements, is Cai Xuzhe a Person?",Yes,Cai Xuzhe is a Person.,True
179,Carl E. Walz is an Astronaut.,Astronaut is a subclass of Person.,"Given the previous statements, is Carl E. Walz a Person?",Yes,Carl E. Walz is a Person.,True
180,Carl J. Meade is an Astronaut.,Astronaut is a subclass of Person.,"Given the previous statements, is Carl J. Meade a Person?",Yes,Carl J. Meade is a Person.,True
181,Cabbrini Foncette is an Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is Cabbrini Foncette a Person?",Yes,Cabbrini Foncette is a Person.,True
182,Cabeção is an Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is Cabeção a Person?",Yes,Cabeção is a Person.,True
183,Cabore is an Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is Cabore a Person?",Yes,Cabore is a Person.,True
184,AFL Ontario is an AustralianFootballLeague.,AustralianFootballLeague is a subclass of SportsLeague.,"Given the previous statements, is AFL Ontario a SportsLeague?",Yes,AFL Ontario is a SportsLeague.,True
185,AFL Quebec is an AustralianFootballLeague.,AustralianFootballLeague is a subclass of SportsLeague.,"Given the previous statements, is AFL Quebec a SportsLeague?",Yes,AFL Quebec is a SportsLeague.,True
186,Alberta Footy Women's League is an AustralianFootballLeague.,AustralianFootballLeague is a subclass of SportsLeague.,"Given the previous statements, is Alberta Footy Women's League a SportsLeague?",Yes,Alberta Footy Women's League is a SportsLeague.,True
187,Cain Ackland is an AustralianRulesFootballPlayer.,AustralianRulesFootballPlayer is a subclass of Athlete.,"Given the previous statements, is Cain Ackland an Athlete?",Yes,Cain Ackland is an Athlete.,True
188,Cain Liddle is an AustralianRulesFootballPlayer.,AustralianRulesFootballPlayer is a subclass of Athlete.,"Given the previous statements, is Cain Liddle an Athlete?",Yes,Cain Liddle is an Athlete.,True
189,Cairo Dixon is an AustralianRulesFootballPlayer.,AustralianRulesFootballPlayer is a subclass of Athlete.,"Given the previous statements, is Cairo Dixon an Athlete?",Yes,Cairo Dixon is an Athlete.,True
190,EFDA Nations Cup is an AutoRacingLeague.,AutoRacingLeague is a subclass of SportsLeague.,"Given the previous statements, is EFDA Nations Cup a SportsLeague?",Yes,EFDA Nations Cup is a SportsLeague.,True
191,Element One is an AutoRacingLeague.,AutoRacingLeague is a subclass of SportsLeague.,"Given the previous statements, is Element One a SportsLeague?",Yes,Element One is a SportsLeague.,True
192,ASA Late Model Series is an AutoRacingLeague.,AutoRacingLeague is a subclass of SportsLeague.,"Given the previous statements, is ASA Late Model Series a SportsLeague?",Yes,ASA Late Model Series is a SportsLeague.,True
193,Caldanaerobacter is a Bacteria.,Bacteria is a subclass of Species.,"Given the previous statements, is Caldanaerobacter a Species?",Yes,Caldanaerobacter is a Species.,True
194,Caldanaerobius is a Bacteria.,Bacteria is a subclass of Species.,"Given the previous statements, is Caldanaerobius a Species?",Yes,Caldanaerobius is a Species.,True
195,Caldibacillus is a Bacteria.,Bacteria is a subclass of Species.,"Given the previous statements, is Caldibacillus a Species?",Yes,Caldibacillus is a Species.,True
196,Cai Yanyan is a BadmintonPlayer.,BadmintonPlayer is a subclass of Athlete.,"Given the previous statements, is Cai Yanyan an Athlete?",Yes,Cai Yanyan is an Athlete.,True
197,Cai Yun is a BadmintonPlayer.,BadmintonPlayer is a subclass of Athlete.,"Given the previous statements, is Cai Yun an Athlete?",Yes,Cai Yun is an Athlete.,True
198,Caitlin Dransfield is a BadmintonPlayer.,BadmintonPlayer is a subclass of Athlete.,"Given the previous statements, is Caitlin Dransfield an Athlete?",Yes,Caitlin Dransfield is an Athlete.,True
199,California Collegiate League is a BaseballLeague.,BaseballLeague is a subclass of SportsLeague.,"Given the previous statements, is California Collegiate League a SportsLeague?",Yes,California Collegiate League is a SportsLeague.,True
200,California League is a BaseballLeague.,BaseballLeague is a subclass of SportsLeague.,"Given the previous statements, is California League a SportsLeague?",Yes,California League is a SportsLeague.,True
201,California Winter League is a BaseballLeague.,BaseballLeague is a subclass of SportsLeague.,"Given the previous statements, is California Winter League a SportsLeague?",Yes,California Winter League is a SportsLeague.,True
202,Cack Henley is a BaseballPlayer.,BaseballPlayer is a subclass of Athlete.,"Given the previous statements, is Cack Henley an Athlete?",Yes,Cack Henley is an Athlete.,True
203,Cactus Keck is a BaseballPlayer.,BaseballPlayer is a subclass of Athlete.,"Given the previous statements, is Cactus Keck an Athlete?",Yes,Cactus Keck is an Athlete.,True
204,Cad Coles is a BaseballPlayer.,BaseballPlayer is a subclass of Athlete.,"Given the previous statements, is Cad Coles an Athlete?",Yes,Cad Coles is an Athlete.,True
205,Cadarian Raines is a BasketballPlayer.,BasketballPlayer is a subclass of Athlete.,"Given the previous statements, is Cadarian Raines an Athlete?",Yes,Cadarian Raines is an Athlete.,True
206,Cade Cunningham is a BasketballPlayer.,BasketballPlayer is a subclass of Athlete.,"Given the previous statements, is Cade Cunningham an Athlete?",Yes,Cade Cunningham is an Athlete.,True
207,Cade Davis is a BasketballPlayer.,BasketballPlayer is a subclass of Athlete.,"Given the previous statements, is Cade Davis an Athlete?",Yes,Cade Davis is an Athlete.,True
208,Carolina Solberg Salgado is a BeachVolleyballPlayer.,BeachVolleyballPlayer is a subclass of VolleyballPlayer.,"Given the previous statements, is Carolina Solberg Salgado a VolleyballPlayer?",Yes,Carolina Solberg Salgado is a VolleyballPlayer.,True
209,Casey Jennings is a BeachVolleyballPlayer.,BeachVolleyballPlayer is a subclass of VolleyballPlayer.,"Given the previous statements, is Casey Jennings a VolleyballPlayer?",Yes,Casey Jennings is a VolleyballPlayer.,True
210,Casey Patterson is a BeachVolleyballPlayer.,BeachVolleyballPlayer is a subclass of VolleyballPlayer.,"Given the previous statements, is Casey Patterson a VolleyballPlayer?",Yes,Casey Patterson is a VolleyballPlayer.,True
211,Caelynn Miller-Keyes is a BeautyQueen.,BeautyQueen is a subclass of Person.,"Given the previous statements, is Caelynn Miller-Keyes a Person?",Yes,Caelynn Miller-Keyes is a Person.,True
212,Cailín Ní Toibín is a BeautyQueen.,BeautyQueen is a subclass of Person.,"Given the previous statements, is Cailín Ní Toibín a Person?",Yes,Cailín Ní Toibín is a Person.,True
213,Caitlin Brunell is a BeautyQueen.,BeautyQueen is a subclass of Person.,"Given the previous statements, is Caitlin Brunell a Person?",Yes,Caitlin Brunell is a Person.,True
214,Canmore is a BiologicalDatabase.,BiologicalDatabase is a subclass of Database.,"Given the previous statements, is Canmore a Database?",Yes,Canmore is a Database.,True
215,Beebase is a BiologicalDatabase.,BiologicalDatabase is a subclass of Database.,"Given the previous statements, is Beebase a Database?",Yes,Beebase is a Database.,True
216,Beilstein database is a BiologicalDatabase.,BiologicalDatabase is a subclass of Database.,"Given the previous statements, is Beilstein database a Database?",Yes,Beilstein database is a Database.,True
217,Calum Von Moger is a Bodybuilder.,Bodybuilder is a subclass of Athlete.,"Given the previous statements, is Calum Von Moger an Athlete?",Yes,Calum Von Moger is an Athlete.,True
218,Cammie Lusko is a Bodybuilder.,Bodybuilder is a subclass of Athlete.,"Given the previous statements, is Cammie Lusko an Athlete?",Yes,Cammie Lusko is an Athlete.,True
219,Candice Carr-Archer is a Bodybuilder.,Bodybuilder is a subclass of Athlete.,"Given the previous statements, is Candice Carr-Archer an Athlete?",Yes,Candice Carr-Archer is an Athlete.,True
220,Capitate bone is a Bone.,Bone is a subclass of AnatomicalStructure.,"Given the previous statements, is Capitate bone an AnatomicalStructure?",Yes,Capitate bone is an AnatomicalStructure.,True
221,Carpal bones is a Bone.,Bone is a subclass of AnatomicalStructure.,"Given the previous statements, is Carpal bones an AnatomicalStructure?",Yes,Carpal bones is an AnatomicalStructure.,True
222,Priest Mine is a Bone.,Bone is a subclass of AnatomicalStructure.,"Given the previous statements, is Priest Mine an AnatomicalStructure?",Yes,Priest Mine is an AnatomicalStructure.,True
223,Caitlin Fryers is a Boxer.,Boxer is a subclass of Athlete.,"Given the previous statements, is Caitlin Fryers an Athlete?",Yes,Caitlin Fryers is an Athlete.,True
224,Caitlin Parker is a Boxer.,Boxer is a subclass of Athlete.,"Given the previous statements, is Caitlin Parker an Athlete?",Yes,Caitlin Parker is an Athlete.,True
225,Caleb Baldwin is a Boxer.,Boxer is a subclass of Athlete.,"Given the previous statements, is Caleb Baldwin an Athlete?",Yes,Caleb Baldwin is an Athlete.,True
226,Canal Lands is a Brain.,Brain is a subclass of AnatomicalStructure.,"Given the previous statements, is Canal Lands an AnatomicalStructure?",Yes,Canal Lands is an AnatomicalStructure.,True
227,Bender–Knuth involution is a Brain.,Brain is a subclass of AnatomicalStructure.,"Given the previous statements, is Bender–Knuth involution an AnatomicalStructure?",Yes,Bender–Knuth involution is an AnatomicalStructure.,True
