ID,triple1,triple2,question,answer,inferred triple,label
319,D is a W.,D is the same as Y.,"Given the previous statements, is Y a W?",Yes,Y is a W.,True
320,D is a K.,D is the same as G.,"Given the previous statements, is G a K?",Yes,G is a K.,True
321,D is a G.,D is the same as B.,"Given the previous statements, is B a G?",Yes,B is a G.,True
322,D is a M.,D is the same as E.,"Given the previous statements, is E a M?",Yes,E is a M.,True
323,D is a Q.,D is the same as O.,"Given the previous statements, is O a Q?",Yes,O is a Q.,True
324,D is a Y.,D is the same as U.,"Given the previous statements, is U a Y?",Yes,U is a Y.,True
325,D is a S.,D is the same as U.,"Given the previous statements, is U a S?",Yes,U is a S.,True
326,D is a E.,D is the same as H.,"Given the previous statements, is H a E?",Yes,H is a E.,True
327,D is a T.,D is the same as L.,"Given the previous statements, is L a T?",Yes,L is a T.,True
328,D is a U.,D is the same as A.,"Given the previous statements, is A a U?",Yes,A is a U.,True
329,D is a W.,D is the same as V.,"Given the previous statements, is V a W?",Yes,V is a W.,True
330,D is a E.,D is the same as X.,"Given the previous statements, is X a E?",Yes,X is a E.,True
331,D is a C.,D is the same as Y.,"Given the previous statements, is Y a C?",Yes,Y is a C.,True
332,D is a A.,D is the same as C.,"Given the previous statements, is C a A?",Yes,C is a A.,True
333,D is a T.,D is the same as R.,"Given the previous statements, is R a T?",Yes,R is a T.,True
334,D is a W.,D is the same as F.,"Given the previous statements, is F a W?",Yes,F is a W.,True
335,D is a H.,D is the same as U.,"Given the previous statements, is U a H?",Yes,U is a H.,True
336,D is a N.,D is the same as R.,"Given the previous statements, is R a N?",Yes,R is a N.,True
337,D is a I.,D is the same as M.,"Given the previous statements, is M a I?",Yes,M is a I.,True
338,D is a L.,D is the same as X.,"Given the previous statements, is X a L?",Yes,X is a L.,True
339,D is a F.,D is the same as M.,"Given the previous statements, is M a F?",Yes,M is a F.,True
340,D is a Y.,D is the same as Q.,"Given the previous statements, is Q a Y?",Yes,Q is a Y.,True
341,D is a B.,D is the same as G.,"Given the previous statements, is G a B?",Yes,G is a B.,True
342,D is a N.,D is the same as X.,"Given the previous statements, is X a N?",Yes,X is a N.,True
343,D is a L.,D is the same as I.,"Given the previous statements, is I a L?",Yes,I is a L.,True
344,D is a G.,D is the same as S.,"Given the previous statements, is S a G?",Yes,S is a G.,True
345,D is a K.,D is the same as X.,"Given the previous statements, is X a K?",Yes,X is a K.,True
346,D is a W.,D is the same as M.,"Given the previous statements, is M a W?",Yes,M is a W.,True
347,D is a P.,D is the same as F.,"Given the previous statements, is F a P?",Yes,F is a P.,True
348,D is a W.,D is the same as K.,"Given the previous statements, is K a W?",Yes,K is a W.,True
349,D is a F.,D is the same as S.,"Given the previous statements, is S a F?",Yes,S is a F.,True
350,D is a O.,D is the same as W.,"Given the previous statements, is W a O?",Yes,W is a O.,True
351,D is a U.,D is the same as G.,"Given the previous statements, is G a U?",Yes,G is a U.,True
352,D is a X.,D is the same as N.,"Given the previous statements, is N a X?",Yes,N is a X.,True
353,D is a S.,D is the same as C.,"Given the previous statements, is C a S?",Yes,C is a S.,True
354,D is a N.,D is the same as P.,"Given the previous statements, is P a N?",Yes,P is a N.,True
355,D is a E.,D is the same as L.,"Given the previous statements, is L a E?",Yes,L is a E.,True
356,D is a V.,D is the same as P.,"Given the previous statements, is P a V?",Yes,P is a V.,True
357,D is a O.,D is the same as Y.,"Given the previous statements, is Y a O?",Yes,Y is a O.,True
358,D is a G.,D is the same as L.,"Given the previous statements, is L a G?",Yes,L is a G.,True
359,D is a G.,D is the same as F.,"Given the previous statements, is F a G?",Yes,F is a G.,True
360,D is a P.,D is the same as E.,"Given the previous statements, is E a P?",Yes,E is a P.,True
361,D is a S.,D is the same as R.,"Given the previous statements, is R a S?",Yes,R is a S.,True
362,D is a G.,D is the same as K.,"Given the previous statements, is K a G?",Yes,K is a G.,True
363,D is a C.,D is the same as M.,"Given the previous statements, is M a C?",Yes,M is a C.,True
364,D is a J.,D is the same as W.,"Given the previous statements, is W a J?",Yes,W is a J.,True
365,D is a T.,D is the same as Z.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True
366,D is a P.,D is the same as J.,"Given the previous statements, is J a P?",Yes,J is a P.,True
367,D is a N.,D is the same as H.,"Given the previous statements, is H a N?",Yes,H is a N.,True
368,D is a O.,D is the same as I.,"Given the previous statements, is I a O?",Yes,I is a O.,True
369,D is a Q.,D is the same as Y.,"Given the previous statements, is Y a Q?",Yes,Y is a Q.,True
370,D is a R.,D is the same as Y.,"Given the previous statements, is Y a R?",Yes,Y is a R.,True
371,D is a G.,D is the same as R.,"Given the previous statements, is R a G?",Yes,R is a G.,True
372,D is a Z.,D is the same as E.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True
373,D is a I.,D is the same as R.,"Given the previous statements, is R a I?",Yes,R is a I.,True
374,D is a R.,D is the same as X.,"Given the previous statements, is X a R?",Yes,X is a R.,True
375,D is a C.,D is the same as X.,"Given the previous statements, is X a C?",Yes,X is a C.,True
376,D is a I.,D is the same as V.,"Given the previous statements, is V a I?",Yes,V is a I.,True
377,D is a Z.,D is the same as B.,"Given the previous statements, is B a Z?",Yes,B is a Z.,True
378,D is a B.,D is the same as Z.,"Given the previous statements, is Z a B?",Yes,Z is a B.,True
379,D is a L.,D is the same as F.,"Given the previous statements, is F a L?",Yes,F is a L.,True
380,D is a Z.,D is the same as W.,"Given the previous statements, is W a Z?",Yes,W is a Z.,True
381,D is a Z.,D is the same as F.,"Given the previous statements, is F a Z?",Yes,F is a Z.,True
382,D is a U.,D is the same as B.,"Given the previous statements, is B a U?",Yes,B is a U.,True
383,D is a B.,D is the same as J.,"Given the previous statements, is J a B?",Yes,J is a B.,True
384,D is a Y.,D is the same as N.,"Given the previous statements, is N a Y?",Yes,N is a Y.,True
385,D is a R.,D is the same as Z.,"Given the previous statements, is Z a R?",Yes,Z is a R.,True
386,D is a Z.,D is the same as R.,"Given the previous statements, is R a Z?",Yes,R is a Z.,True
387,D is a Q.,D is the same as K.,"Given the previous statements, is K a Q?",Yes,K is a Q.,True
388,D is a Q.,D is the same as B.,"Given the previous statements, is B a Q?",Yes,B is a Q.,True
389,D is a I.,D is the same as K.,"Given the previous statements, is K a I?",Yes,K is a I.,True
390,D is a N.,D is the same as E.,"Given the previous statements, is E a N?",Yes,E is a N.,True
391,D is a Y.,D is the same as R.,"Given the previous statements, is R a Y?",Yes,R is a Y.,True
392,D is a M.,D is the same as G.,"Given the previous statements, is G a M?",Yes,G is a M.,True
393,D is a W.,D is the same as B.,"Given the previous statements, is B a W?",Yes,B is a W.,True
394,D is a V.,D is the same as W.,"Given the previous statements, is W a V?",Yes,W is a V.,True
395,D is a I.,D is the same as H.,"Given the previous statements, is H a I?",Yes,H is a I.,True
396,D is a I.,D is the same as B.,"Given the previous statements, is B a I?",Yes,B is a I.,True
397,D is a M.,D is the same as A.,"Given the previous statements, is A a M?",Yes,A is a M.,True
398,D is a W.,D is the same as L.,"Given the previous statements, is L a W?",Yes,L is a W.,True
399,D is a F.,D is the same as P.,"Given the previous statements, is P a F?",Yes,P is a F.,True
400,D is a Q.,D is the same as V.,"Given the previous statements, is V a Q?",Yes,V is a Q.,True
401,E is a F.,E is the same as B.,"Given the previous statements, is B a F?",Yes,B is a F.,True
402,E is a B.,E is the same as T.,"Given the previous statements, is T a B?",Yes,T is a B.,True
403,E is a H.,E is the same as X.,"Given the previous statements, is X a H?",Yes,X is a H.,True
404,E is a K.,E is the same as W.,"Given the previous statements, is W a K?",Yes,W is a K.,True
405,E is a D.,E is the same as G.,"Given the previous statements, is G a D?",Yes,G is a D.,True
406,E is a W.,E is the same as V.,"Given the previous statements, is V a W?",Yes,V is a W.,True
407,E is a U.,E is the same as C.,"Given the previous statements, is C a U?",Yes,C is a U.,True
408,E is a X.,E is the same as B.,"Given the previous statements, is B a X?",Yes,B is a X.,True
409,E is a S.,E is the same as O.,"Given the previous statements, is O a S?",Yes,O is a S.,True
410,E is a U.,E is the same as H.,"Given the previous statements, is H a U?",Yes,H is a U.,True
411,E is a U.,E is the same as M.,"Given the previous statements, is M a U?",Yes,M is a U.,True
412,E is a F.,E is the same as N.,"Given the previous statements, is N a F?",Yes,N is a F.,True
413,E is a G.,E is the same as A.,"Given the previous statements, is A a G?",Yes,A is a G.,True
414,E is a C.,E is the same as U.,"Given the previous statements, is U a C?",Yes,U is a C.,True
415,E is a K.,E is the same as I.,"Given the previous statements, is I a K?",Yes,I is a K.,True
416,E is a S.,E is the same as P.,"Given the previous statements, is P a S?",Yes,P is a S.,True
417,E is a J.,E is the same as O.,"Given the previous statements, is O a J?",Yes,O is a J.,True
418,E is a F.,E is the same as S.,"Given the previous statements, is S a F?",Yes,S is a F.,True
419,E is a J.,E is the same as A.,"Given the previous statements, is A a J?",Yes,A is a J.,True
420,E is a A.,E is the same as G.,"Given the previous statements, is G a A?",Yes,G is a A.,True
421,E is a J.,E is the same as M.,"Given the previous statements, is M a J?",Yes,M is a J.,True
422,E is a T.,E is the same as A.,"Given the previous statements, is A a T?",Yes,A is a T.,True
423,E is a S.,E is the same as D.,"Given the previous statements, is D a S?",Yes,D is a S.,True
424,E is a Z.,E is the same as I.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True
425,E is a M.,E is the same as J.,"Given the previous statements, is J a M?",Yes,J is a M.,True
426,E is a G.,E is the same as H.,"Given the previous statements, is H a G?",Yes,H is a G.,True
427,E is a X.,E is the same as G.,"Given the previous statements, is G a X?",Yes,G is a X.,True
428,E is a S.,E is the same as G.,"Given the previous statements, is G a S?",Yes,G is a S.,True
429,E is a S.,E is the same as N.,"Given the previous statements, is N a S?",Yes,N is a S.,True
430,E is a X.,E is the same as J.,"Given the previous statements, is J a X?",Yes,J is a X.,True
431,E is a Y.,E is the same as A.,"Given the previous statements, is A a Y?",Yes,A is a Y.,True
432,E is a U.,E is the same as D.,"Given the previous statements, is D a U?",Yes,D is a U.,True
433,E is a Q.,E is the same as F.,"Given the previous statements, is F a Q?",Yes,F is a Q.,True
434,E is a R.,E is the same as C.,"Given the previous statements, is C a R?",Yes,C is a R.,True
435,E is a O.,E is the same as K.,"Given the previous statements, is K a O?",Yes,K is a O.,True
436,E is a B.,E is the same as O.,"Given the previous statements, is O a B?",Yes,O is a B.,True
437,E is a F.,E is the same as O.,"Given the previous statements, is O a F?",Yes,O is a F.,True
438,E is a T.,E is the same as Q.,"Given the previous statements, is Q a T?",Yes,Q is a T.,True
439,E is a B.,E is the same as G.,"Given the previous statements, is G a B?",Yes,G is a B.,True
440,E is a B.,E is the same as R.,"Given the previous statements, is R a B?",Yes,R is a B.,True
441,E is a M.,E is the same as D.,"Given the previous statements, is D a M?",Yes,D is a M.,True
442,E is a L.,E is the same as C.,"Given the previous statements, is C a L?",Yes,C is a L.,True
443,E is a M.,E is the same as S.,"Given the previous statements, is S a M?",Yes,S is a M.,True
444,E is a V.,E is the same as A.,"Given the previous statements, is A a V?",Yes,A is a V.,True
445,E is a Y.,E is the same as B.,"Given the previous statements, is B a Y?",Yes,B is a Y.,True
446,E is a D.,E is the same as V.,"Given the previous statements, is V a D?",Yes,V is a D.,True
447,E is a M.,E is the same as F.,"Given the previous statements, is F a M?",Yes,F is a M.,True
448,E is a T.,E is the same as F.,"Given the previous statements, is F a T?",Yes,F is a T.,True
449,E is a Y.,E is the same as W.,"Given the previous statements, is W a Y?",Yes,W is a Y.,True
450,E is a M.,E is the same as X.,"Given the previous statements, is X a M?",Yes,X is a M.,True
451,E is a U.,E is the same as N.,"Given the previous statements, is N a U?",Yes,N is a U.,True
452,E is a X.,E is the same as D.,"Given the previous statements, is D a X?",Yes,D is a X.,True
453,E is a Q.,E is the same as S.,"Given the previous statements, is S a Q?",Yes,S is a Q.,True
454,E is a Y.,E is the same as S.,"Given the previous statements, is S a Y?",Yes,S is a Y.,True
455,E is a L.,E is the same as A.,"Given the previous statements, is A a L?",Yes,A is a L.,True
456,E is a L.,E is the same as Z.,"Given the previous statements, is Z a L?",Yes,Z is a L.,True
457,E is a F.,E is the same as H.,"Given the previous statements, is H a F?",Yes,H is a F.,True
458,E is a W.,E is the same as H.,"Given the previous statements, is H a W?",Yes,H is a W.,True
459,E is a B.,E is the same as V.,"Given the previous statements, is V a B?",Yes,V is a B.,True
460,E is a R.,E is the same as D.,"Given the previous statements, is D a R?",Yes,D is a R.,True
461,E is a X.,E is the same as Z.,"Given the previous statements, is Z a X?",Yes,Z is a X.,True
462,E is a G.,E is the same as T.,"Given the previous statements, is T a G?",Yes,T is a G.,True
463,E is a W.,E is the same as Z.,"Given the previous statements, is Z a W?",Yes,Z is a W.,True
464,E is a R.,E is the same as B.,"Given the previous statements, is B a R?",Yes,B is a R.,True
465,E is a U.,E is the same as A.,"Given the previous statements, is A a U?",Yes,A is a U.,True
466,E is a B.,E is the same as S.,"Given the previous statements, is S a B?",Yes,S is a B.,True
467,E is a Y.,E is the same as C.,"Given the previous statements, is C a Y?",Yes,C is a Y.,True
468,E is a D.,E is the same as H.,"Given the previous statements, is H a D?",Yes,H is a D.,True
469,E is a T.,E is the same as K.,"Given the previous statements, is K a T?",Yes,K is a T.,True
470,E is a R.,E is the same as O.,"Given the previous statements, is O a R?",Yes,O is a R.,True
