ID,triple1,question,answer,inferred triple,label,LLM output
115,C is different from U.,"Given the previous statements, is U diferent from C?",Yes,U is different from C.,True,Yes
716,R is different from G.,"Given the previous statements, is G diferent from R?",Yes,G is different from R.,True,No
391,J is different from P.,"Given the previous statements, is P diferent from J?",Yes,P is different from J.,True,No
777,T is different from S.,"Given the previous statements, is S diferent from T?",Yes,S is different from T.,True,Yes
1245,G is different from G.,"Given the previous statements, is C different from G?",No,C is not different from G.,False,Yes
1430,K is different from K.,"Given the previous statements, is J different from K?",No,J is not different from K.,False,No
50,B is different from Y.,"Given the previous statements, is Y diferent from B?",Yes,Y is different from B.,True,Yes
1868,V is different from V.,"Given the previous statements, is Q different from V?",No,Q is not different from V.,False,No
113,C is different from T.,"Given the previous statements, is T diferent from C?",Yes,T is different from C.,True,Yes
747,S is different from W.,"Given the previous statements, is W diferent from S?",Yes,W is different from S.,True,Yes
762,T is different from O.,"Given the previous statements, is O diferent from T?",Yes,O is different from T.,True,No
1419,K is different from K.,"Given the previous statements, is S different from K?",No,S is not different from K.,False,Yes
1035,A is different from A.,"Given the previous statements, is C different from A?",No,C is not different from A.,False,Yes
313,H is different from K.,"Given the previous statements, is K diferent from H?",Yes,K is different from H.,True,Yes
944,X is different from V.,"Given the previous statements, is V diferent from X?",Yes,V is different from X.,True,No
1812,U is different from U.,"Given the previous statements, is H different from U?",No,H is not different from U.,False,Yes
86,C is different from P.,"Given the previous statements, is P diferent from C?",Yes,P is different from C.,True,No
879,V is different from N.,"Given the previous statements, is N diferent from V?",Yes,N is different from V.,True,No
662,Q is different from E.,"Given the previous statements, is E diferent from Q?",Yes,E is different from Q.,True,No
564,O is different from X.,"Given the previous statements, is X diferent from O?",Yes,X is different from O.,True,Yes
1209,F is different from F.,"Given the previous statements, is R different from F?",No,R is not different from F.,False,No
1178,E is different from E.,"Given the previous statements, is H different from E?",No,H is not different from E.,False,No
1975,Y is different from Y.,"Given the previous statements, is K different from Y?",No,K is not different from Y.,False,Yes
631,P is different from G.,"Given the previous statements, is G diferent from P?",Yes,G is different from P.,True,No
298,H is different from R.,"Given the previous statements, is R diferent from H?",Yes,R is different from H.,True,No
1182,E is different from E.,"Given the previous statements, is D different from E?",No,D is not different from E.,False,Yes
1073,B is different from B.,"Given the previous statements, is W different from B?",No,W is not different from B.,False,Yes
1818,U is different from U.,"Given the previous statements, is X different from U?",No,X is not different from U.,False,Yes
1697,R is different from R.,"Given the previous statements, is T different from R?",No,T is not different from R.,False,No
215,F is different from S.,"Given the previous statements, is S diferent from F?",Yes,S is different from F.,True,No
1,A is different from V.,"Given the previous statements, is V diferent from A?",Yes,V is different from A.,True,Yes
1876,V is different from V.,"Given the previous statements, is P different from V?",No,P is not different from V.,False,No
529,N is different from T.,"Given the previous statements, is T diferent from N?",Yes,T is different from N.,True,Yes
180,E is different from O.,"Given the previous statements, is O diferent from E?",Yes,O is different from E.,True,No
1055,B is different from B.,"Given the previous statements, is F different from B?",No,F is not different from B.,False,No
193,E is different from O.,"Given the previous statements, is O diferent from E?",Yes,O is different from E.,True,No
983,Y is different from T.,"Given the previous statements, is T diferent from Y?",Yes,T is different from Y.,True,No
1447,L is different from L.,"Given the previous statements, is R different from L?",No,R is not different from L.,False,No
1726,S is different from S.,"Given the previous statements, is R different from S?",No,R is not different from S.,False,No
933,X is different from S.,"Given the previous statements, is S diferent from X?",Yes,S is different from X.,True,No
198,E is different from M.,"Given the previous statements, is M diferent from E?",Yes,M is different from E.,True,No
964,Y is different from D.,"Given the previous statements, is D diferent from Y?",Yes,D is different from Y.,True,No
1087,C is different from C.,"Given the previous statements, is B different from C?",No,B is not different from C.,False,Yes
1406,K is different from K.,"Given the previous statements, is Y different from K?",No,Y is not different from K.,False,Yes
1625,P is different from P.,"Given the previous statements, is W different from P?",No,W is not different from P.,False,Yes
1720,R is different from R.,"Given the previous statements, is Y different from R?",No,Y is not different from R.,False,No
