ID,triple1,triple2,question,answer,inferred triple,label
151,Prefecture is a subclass of GovernmentalAdministrativeRegion.,GovernmentalAdministrativeRegion is a subclass of AdministrativeRegion.,"Given the previous statements, is Prefecture a subclass of AdministrativeRegion?",Yes,Prefecture is a subclass of AdministrativeRegion.,True
152,Province is a subclass of GovernmentalAdministrativeRegion.,GovernmentalAdministrativeRegion is a subclass of AdministrativeRegion.,"Given the previous statements, is Province a subclass of AdministrativeRegion?",Yes,Province is a subclass of AdministrativeRegion.,True
153,Regency is a subclass of GovernmentalAdministrativeRegion.,GovernmentalAdministrativeRegion is a subclass of AdministrativeRegion.,"Given the previous statements, is Regency a subclass of AdministrativeRegion?",Yes,Regency is a subclass of AdministrativeRegion.,True
154,FormerMunicipality is a subclass of Municipality.,Municipality is a subclass of GovernmentalAdministrativeRegion.,"Given the previous statements, is FormerMunicipality a subclass of GovernmentalAdministrativeRegion?",Yes,FormerMunicipality is a subclass of GovernmentalAdministrativeRegion.,True
155,Racecourse is a subclass of RaceTrack.,RaceTrack is a subclass of SportFacility.,"Given the previous statements, is Racecourse a subclass of SportFacility?",Yes,Racecourse is a subclass of SportFacility.,True
156,Lighthouse is a subclass of Tower.,Tower is a subclass of ArchitecturalStructure.,"Given the previous statements, is Lighthouse a subclass of ArchitecturalStructure?",Yes,Lighthouse is a subclass of ArchitecturalStructure.,True
157,WaterTower is a subclass of Tower.,Tower is a subclass of ArchitecturalStructure.,"Given the previous statements, is WaterTower a subclass of ArchitecturalStructure?",Yes,WaterTower is a subclass of ArchitecturalStructure.,True
158,Person is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Person a subclass of Eukaryote?",Yes,Person is a subclass of Eukaryote.,True
159,Amphibian is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Amphibian a subclass of Eukaryote?",Yes,Amphibian is a subclass of Eukaryote.,True
160,Arachnid is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Arachnid a subclass of Eukaryote?",Yes,Arachnid is a subclass of Eukaryote.,True
161,Crustacean is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Crustacean a subclass of Eukaryote?",Yes,Crustacean is a subclass of Eukaryote.,True
162,Fish is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Fish a subclass of Eukaryote?",Yes,Fish is a subclass of Eukaryote.,True
163,Mammal is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Mammal a subclass of Eukaryote?",Yes,Mammal is a subclass of Eukaryote.,True
164,Mollusca is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Mollusca a subclass of Eukaryote?",Yes,Mollusca is a subclass of Eukaryote.,True
165,Insect is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Insect a subclass of Eukaryote?",Yes,Insect is a subclass of Eukaryote.,True
166,Reptile is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Reptile a subclass of Eukaryote?",Yes,Reptile is a subclass of Eukaryote.,True
167,Bird is a subclass of Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Bird a subclass of Eukaryote?",Yes,Bird is a subclass of Eukaryote.,True
168,GridironFootballPlayer is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is GridironFootballPlayer a subclass of Person?",Yes,GridironFootballPlayer is a subclass of Person.,True
169,MotorsportRacer is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is MotorsportRacer a subclass of Person?",Yes,MotorsportRacer is a subclass of Person.,True
170,AustralianRulesFootballPlayer is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is AustralianRulesFootballPlayer a subclass of Person?",Yes,AustralianRulesFootballPlayer is a subclass of Person.,True
171,BadmintonPlayer is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is BadmintonPlayer a subclass of Person?",Yes,BadmintonPlayer is a subclass of Person.,True
172,BaseballPlayer is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is BaseballPlayer a subclass of Person?",Yes,BaseballPlayer is a subclass of Person.,True
173,BasketballPlayer is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is BasketballPlayer a subclass of Person?",Yes,BasketballPlayer is a subclass of Person.,True
174,Bodybuilder is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is Bodybuilder a subclass of Person?",Yes,Bodybuilder is a subclass of Person.,True
175,Boxer is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is Boxer a subclass of Person?",Yes,Boxer is a subclass of Person.,True
176,Canoeist is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is Canoeist a subclass of Person?",Yes,Canoeist is a subclass of Person.,True
177,ChessPlayer is a subclass of Athlete.,Athlete is a subclass of Person.,"Given the previous statements, is ChessPlayer a subclass of Person?",Yes,ChessPlayer is a subclass of Person.,True
178,AmateurBoxer is a subclass of Boxer.,Boxer is a subclass of Athlete.,"Given the previous statements, is AmateurBoxer a subclass of Athlete?",Yes,AmateurBoxer is a subclass of Athlete.,True
179,MilitaryService is a subclass of CareerStation.,CareerStation is a subclass of TimePeriod.,"Given the previous statements, is MilitaryService a subclass of TimePeriod?",Yes,MilitaryService is a subclass of TimePeriod.,True
180,Archbishop is a subclass of ChristianBishop.,ChristianBishop is a subclass of Cleric.,"Given the previous statements, is Archbishop a subclass of Cleric?",Yes,Archbishop is a subclass of Cleric.,True
181,Cardinal is a subclass of Cleric.,Cleric is a subclass of Person.,"Given the previous statements, is Cardinal a subclass of Person?",Yes,Cardinal is a subclass of Person.,True
182,ChristianBishop is a subclass of Cleric.,Cleric is a subclass of Person.,"Given the previous statements, is ChristianBishop a subclass of Person?",Yes,ChristianBishop is a subclass of Person.,True
183,Priest is a subclass of Cleric.,Cleric is a subclass of Person.,"Given the previous statements, is Priest a subclass of Person?",Yes,Priest is a subclass of Person.,True
184,ChristianPatriarch is a subclass of Cleric.,Cleric is a subclass of Person.,"Given the previous statements, is ChristianPatriarch a subclass of Person?",Yes,ChristianPatriarch is a subclass of Person.,True
185,Saint is a subclass of Cleric.,Cleric is a subclass of Person.,"Given the previous statements, is Saint a subclass of Person?",Yes,Saint is a subclass of Person.,True
186,Pope is a subclass of Cleric.,Cleric is a subclass of Person.,"Given the previous statements, is Pope a subclass of Person?",Yes,Pope is a subclass of Person.,True
187,Vicar is a subclass of Cleric.,Cleric is a subclass of Person.,"Given the previous statements, is Vicar a subclass of Person?",Yes,Vicar is a subclass of Person.,True
188,LunarCrater is a subclass of Crater.,Crater is a subclass of NaturalPlace.,"Given the previous statements, is LunarCrater a subclass of NaturalPlace?",Yes,LunarCrater is a subclass of NaturalPlace.,True
189,School is a subclass of EducationalInstitution.,EducationalInstitution is a subclass of Organisation.,"Given the previous statements, is School a subclass of Organisation?",Yes,School is a subclass of Organisation.,True
190,College is a subclass of EducationalInstitution.,EducationalInstitution is a subclass of Organisation.,"Given the previous statements, is College a subclass of Organisation?",Yes,College is a subclass of Organisation.,True
191,Library is a subclass of EducationalInstitution.,EducationalInstitution is a subclass of Organisation.,"Given the previous statements, is Library a subclass of Organisation?",Yes,Library is a subclass of Organisation.,True
192,University is a subclass of EducationalInstitution.,EducationalInstitution is a subclass of Organisation.,"Given the previous statements, is University a subclass of Organisation?",Yes,University is a subclass of Organisation.,True
193,Animal is a subclass of Eukaryote.,Eukaryote is a subclass of Species.,"Given the previous statements, is Animal a subclass of Species?",Yes,Animal is a subclass of Species.,True
194,Fungus is a subclass of Eukaryote.,Eukaryote is a subclass of Species.,"Given the previous statements, is Fungus a subclass of Species?",Yes,Fungus is a subclass of Species.,True
195,Plant is a subclass of Eukaryote.,Eukaryote is a subclass of Species.,"Given the previous statements, is Plant a subclass of Species?",Yes,Plant is a subclass of Species.,True
196,Atoll is a subclass of Island.,Island is a subclass of PopulatedPlace.,"Given the previous statements, is Atoll a subclass of PopulatedPlace?",Yes,Atoll is a subclass of PopulatedPlace.,True
197,Horse is a subclass of Mammal.,Mammal is a subclass of Animal.,"Given the previous statements, is Horse a subclass of Animal?",Yes,Horse is a subclass of Animal.,True
198,Cat is a subclass of Mammal.,Mammal is a subclass of Animal.,"Given the previous statements, is Cat a subclass of Animal?",Yes,Cat is a subclass of Animal.,True
199,Dog is a subclass of Mammal.,Mammal is a subclass of Animal.,"Given the previous statements, is Dog a subclass of Animal?",Yes,Dog is a subclass of Animal.,True
200,SpeedwayRider is a subclass of MotorcycleRider.,MotorcycleRider is a subclass of MotorsportRacer.,"Given the previous statements, is SpeedwayRider a subclass of MotorsportRacer?",Yes,SpeedwayRider is a subclass of MotorsportRacer.,True
201,MotocycleRacer is a subclass of MotorcycleRider.,MotorcycleRider is a subclass of MotorsportRacer.,"Given the previous statements, is MotocycleRacer a subclass of MotorsportRacer?",Yes,MotocycleRacer is a subclass of MotorsportRacer.,True
202,Region is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Region a subclass of Place?",Yes,Region is a subclass of Place.,True
203,Island is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Island a subclass of Place?",Yes,Island is a subclass of Place.,True
204,Continent is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Continent a subclass of Place?",Yes,Continent is a subclass of Place.,True
205,Settlement is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Settlement a subclass of Place?",Yes,Settlement is a subclass of Place.,True
206,Country is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Country a subclass of Place?",Yes,Country is a subclass of Place.,True
207,Agglomeration is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Agglomeration a subclass of Place?",Yes,Agglomeration is a subclass of Place.,True
208,Community is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Community a subclass of Place?",Yes,Community is a subclass of Place.,True
209,GatedCommunity is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is GatedCommunity a subclass of Place?",Yes,GatedCommunity is a subclass of Place.,True
210,Intercommunality is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Intercommunality a subclass of Place?",Yes,Intercommunality is a subclass of Place.,True
211,Locality is a subclass of PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Locality a subclass of Place?",Yes,Locality is a subclass of Place.,True
