ID,triple1,question,answer,inferred triple,label,LLM output
583,O is different from L.,"Given the previous statements, is L diferent from O?",Yes,L is different from O.,True,Yes
1194,E is different from E.,"Given the previous statements, is O different from E?",No,O is not different from E.,False,Yes
1060,B is different from B.,"Given the previous statements, is C different from B?",No,C is not different from B.,False,Yes
319,H is different from V.,"Given the previous statements, is V diferent from H?",Yes,V is different from H.,True,Yes
1246,G is different from G.,"Given the previous statements, is E different from G?",No,E is not different from G.,False,Yes
1415,K is different from K.,"Given the previous statements, is G different from K?",No,G is not different from K.,False,Yes
382,J is different from N.,"Given the previous statements, is N diferent from J?",Yes,N is different from J.,True,Yes
925,X is different from P.,"Given the previous statements, is P diferent from X?",Yes,P is different from X.,True,Yes
703,R is different from O.,"Given the previous statements, is O diferent from R?",Yes,O is different from R.,True,Yes
1556,N is different from N.,"Given the previous statements, is T different from N?",No,T is not different from N.,False,Yes
52,B is different from M.,"Given the previous statements, is M diferent from B?",Yes,M is different from B.,True,Yes
1365,J is different from J.,"Given the previous statements, is S different from J?",No,S is not different from J.,False,Yes
439,K is different from Q.,"Given the previous statements, is Q diferent from K?",Yes,Q is different from K.,True,Yes
4,A is different from E.,"Given the previous statements, is E diferent from A?",Yes,E is different from A.,True,Yes
486,M is different from X.,"Given the previous statements, is X diferent from M?",Yes,X is different from M.,True,Yes
1898,W is different from W.,"Given the previous statements, is U different from W?",No,U is not different from W.,False,Yes
1767,T is different from T.,"Given the previous statements, is U different from T?",No,U is not different from T.,False,No
619,P is different from Y.,"Given the previous statements, is Y diferent from P?",Yes,Y is different from P.,True,Yes
1639,P is different from P.,"Given the previous statements, is Y different from P?",No,Y is not different from P.,False,Yes
596,O is different from U.,"Given the previous statements, is U diferent from O?",Yes,U is different from O.,True,Yes
1588,O is different from O.,"Given the previous statements, is A different from O?",No,A is not different from O.,False,Yes
1419,K is different from K.,"Given the previous statements, is S different from K?",No,S is not different from K.,False,Yes
1096,C is different from C.,"Given the previous statements, is U different from C?",No,U is not different from C.,False,Yes
1847,V is different from V.,"Given the previous statements, is J different from V?",No,J is not different from V.,False,No
1498,M is different from M.,"Given the previous statements, is C different from M?",No,C is not different from M.,False,Yes
1203,F is different from F.,"Given the previous statements, is G different from F?",No,G is not different from F.,False,Yes
87,C is different from H.,"Given the previous statements, is H diferent from C?",Yes,H is different from C.,True,Yes
1209,F is different from F.,"Given the previous statements, is R different from F?",No,R is not different from F.,False,Yes
357,I is different from R.,"Given the previous statements, is R diferent from I?",Yes,R is different from I.,True,Yes
1686,R is different from R.,"Given the previous statements, is Q different from R?",No,Q is not different from R.,False,Yes
1192,E is different from E.,"Given the previous statements, is X different from E?",No,X is not different from E.,False,Yes
733,S is different from K.,"Given the previous statements, is K diferent from S?",Yes,K is different from S.,True,No
527,N is different from P.,"Given the previous statements, is P diferent from N?",Yes,P is different from N.,True,Yes
717,R is different from F.,"Given the previous statements, is F diferent from R?",Yes,F is different from R.,True,Yes
1310,H is different from H.,"Given the previous statements, is E different from H?",No,E is not different from H.,False,Yes
1795,T is different from T.,"Given the previous statements, is E different from T?",No,E is not different from T.,False,Yes
198,E is different from M.,"Given the previous statements, is M diferent from E?",Yes,M is different from E.,True,Yes
1200,E is different from E.,"Given the previous statements, is Q different from E?",No,Q is not different from E.,False,Yes
509,M is different from F.,"Given the previous statements, is F diferent from M?",Yes,F is different from M.,True,Yes
814,U is different from X.,"Given the previous statements, is X diferent from U?",Yes,X is different from U.,True,Yes
1654,Q is different from Q.,"Given the previous statements, is W different from Q?",No,W is not different from Q.,False,Yes
557,N is different from T.,"Given the previous statements, is T diferent from N?",Yes,T is different from N.,True,Yes
420,K is different from S.,"Given the previous statements, is S diferent from K?",Yes,S is different from K.,True,Yes
656,Q is different from P.,"Given the previous statements, is P diferent from Q?",Yes,P is different from Q.,True,Yes
191,E is different from U.,"Given the previous statements, is U diferent from E?",Yes,U is different from E.,True,Yes
395,J is different from C.,"Given the previous statements, is C diferent from J?",Yes,C is different from J.,True,Yes
962,Y is different from L.,"Given the previous statements, is L diferent from Y?",Yes,L is different from Y.,True,Yes
1470,L is different from L.,"Given the previous statements, is V different from L?",No,V is not different from L.,False,Yes
1278,G is different from G.,"Given the previous statements, is E different from G?",No,E is not different from G.,False,Yes
335,I is different from Y.,"Given the previous statements, is Y diferent from I?",Yes,Y is different from I.,True,Yes
1300,H is different from H.,"Given the previous statements, is Q different from H?",No,Q is not different from H.,False,Yes
