ID,triple1,triple2,question,answer,inferred triple,label
144,Callahan Tunnel toll 0.2.,toll has domain RouteOfTransportation.,"Given the previous statements, is Callahan Tunnel a RouteOfTransportation?",Yes,Callahan Tunnel is a RouteOfTransportation.,True
145,Callahan Tunnel toll 2.05.,toll has domain RouteOfTransportation.,"Given the previous statements, is Callahan Tunnel a RouteOfTransportation?",Yes,Callahan Tunnel is a RouteOfTransportation.,True
146,Cape Coral Bridge toll 2.0.,toll has domain RouteOfTransportation.,"Given the previous statements, is Cape Coral Bridge a RouteOfTransportation?",Yes,Cape Coral Bridge is a RouteOfTransportation.,True
147,Ammerer Bed Company tradingName Betten-Ammerer Gesellschaft m.b.H. & Co. KG.,tradingName has domain Company.,"Given the previous statements, is Ammerer Bed Company a Company?",Yes,Ammerer Bed Company is a Company.,True
148,Power Construction Corporation of China tradingName PowerChina.,tradingName has domain Company.,"Given the previous statements, is Power Construction Corporation of China a Company?",Yes,Power Construction Corporation of China is a Company.,True
149,Pure Planet tradingName Pure Planet.,tradingName has domain Company.,"Given the previous statements, is Pure Planet a Company?",Yes,Pure Planet is a Company.,True
150,Carlos Sainz Jr. lastPosition 5.,lastPosition has domain FormulaOneRacer.,"Given the previous statements, is Carlos Sainz Jr. a FormulaOneRacer?",Yes,Carlos Sainz Jr. is a FormulaOneRacer.,True
151,Valtteri Bottas lastPosition 10.,lastPosition has domain FormulaOneRacer.,"Given the previous statements, is Valtteri Bottas a FormulaOneRacer?",Yes,Valtteri Bottas is a FormulaOneRacer.,True
152,George Russell lastPosition 4.,lastPosition has domain FormulaOneRacer.,"Given the previous statements, is George Russell a FormulaOneRacer?",Yes,George Russell is a FormulaOneRacer.,True
153,Beaumes de Venise AOC numberOfVineyards 0.,numberOfVineyards has domain WineRegion.,"Given the previous statements, is Beaumes de Venise AOC a WineRegion?",Yes,Beaumes de Venise AOC is a WineRegion.,True
154,Priorat numberOfVineyards 567.,numberOfVineyards has domain WineRegion.,"Given the previous statements, is Priorat a WineRegion?",Yes,Priorat is a WineRegion.,True
155,Puligny-Montrachet wine numberOfVineyards 17.,numberOfVineyards has domain WineRegion.,"Given the previous statements, is Puligny-Montrachet wine a WineRegion?",Yes,Puligny-Montrachet wine is a WineRegion.,True
156,Roland Baier worldChampionTitleYear World Chess Solving Champion.,worldChampionTitleYear has domain Athlete.,"Given the previous statements, is Roland Baier an Athlete?",Yes,Roland Baier is an Athlete.,True
157,Ronnie O'Sullivan worldChampionTitleYear 2001.,worldChampionTitleYear has domain Athlete.,"Given the previous statements, is Ronnie O'Sullivan an Athlete?",Yes,Ronnie O'Sullivan is an Athlete.,True
158,Ronnie O'Sullivan worldChampionTitleYear 2004.,worldChampionTitleYear has domain Athlete.,"Given the previous statements, is Ronnie O'Sullivan an Athlete?",Yes,Ronnie O'Sullivan is an Athlete.,True
159,COVID-19 pandemic in Australia activeCases 79112.,activeCases has domain Outbreak.,"Given the previous statements, is COVID-19 pandemic in Australia an Outbreak?",Yes,COVID-19 pandemic in Australia is an Outbreak.,True
160,COVID-19 pandemic in Haiti activeCases 1184.,activeCases has domain Outbreak.,"Given the previous statements, is COVID-19 pandemic in Haiti an Outbreak?",Yes,COVID-19 pandemic in Haiti is an Outbreak.,True
161,COVID-19 pandemic in Israel activeCases 8101.,activeCases has domain Outbreak.,"Given the previous statements, is COVID-19 pandemic in Israel an Outbreak?",Yes,COVID-19 pandemic in Israel is an Outbreak.,True
162,Camille Jordan academicAdvisor Joseph Alfred Serret.,academicAdvisor has domain Scientist.,"Given the previous statements, is Camille Jordan a Scientist?",Yes,Camille Jordan is a Scientist.,True
163,Camille Jordan academicAdvisor Victor Puiseux.,academicAdvisor has domain Scientist.,"Given the previous statements, is Camille Jordan a Scientist?",Yes,Camille Jordan is a Scientist.,True
164,Canan Dağdeviren academicAdvisor Robert S. Langer.,academicAdvisor has domain Scientist.,"Given the previous statements, is Canan Dağdeviren a Scientist?",Yes,Canan Dağdeviren is a Scientist.,True
165,Carrier Strike Group 1 aircraftElectronic EA-18G Growler.,aircraftElectronic has domain MilitaryUnit.,"Given the previous statements, is Carrier Strike Group 1 a MilitaryUnit?",Yes,Carrier Strike Group 1 is a MilitaryUnit.,True
166,Carrier Strike Group 10 aircraftElectronic EA-18G Growler.,aircraftElectronic has domain MilitaryUnit.,"Given the previous statements, is Carrier Strike Group 10 a MilitaryUnit?",Yes,Carrier Strike Group 10 is a MilitaryUnit.,True
167,Carrier Strike Group 11 aircraftElectronic EA-18G Growler.,aircraftElectronic has domain MilitaryUnit.,"Given the previous statements, is Carrier Strike Group 11 a MilitaryUnit?",Yes,Carrier Strike Group 11 is a MilitaryUnit.,True
168,Royal Thai Air Force aircraftInterceptor General Dynamics F-16 Fighting Falcon.,aircraftInterceptor has domain MilitaryUnit.,"Given the previous statements, is Royal Thai Air Force a MilitaryUnit?",Yes,Royal Thai Air Force is a MilitaryUnit.,True
169,List of Syrian Air Force bases aircraftInterceptor Mikoyan-Gurevich MiG-25.,aircraftInterceptor has domain MilitaryUnit.,"Given the previous statements, is List of Syrian Air Force bases a MilitaryUnit?",Yes,List of Syrian Air Force bases is a MilitaryUnit.,True
170,People's Liberation Army Air Force aircraftInterceptor Shenyang J-8.,aircraftInterceptor has domain MilitaryUnit.,"Given the previous statements, is People's Liberation Army Air Force a MilitaryUnit?",Yes,People's Liberation Army Air Force is a MilitaryUnit.,True
171,Cadillac ATS automobilePlatform GM Alpha platform.,automobilePlatform has domain Automobile.,"Given the previous statements, is Cadillac ATS an Automobile?",Yes,Cadillac ATS is an Automobile.,True
172,Cadillac Allanté automobilePlatform GM V platform.,automobilePlatform has domain Automobile.,"Given the previous statements, is Cadillac Allanté an Automobile?",Yes,Cadillac Allanté is an Automobile.,True
173,Cadillac BLS automobilePlatform GM Epsilon platform.,automobilePlatform has domain Automobile.,"Given the previous statements, is Cadillac BLS an Automobile?",Yes,Cadillac BLS is an Automobile.,True
174,Callistus Caravario beatifiedBy Pope John Paul II.,beatifiedBy has domain Saint.,"Given the previous statements, is Callistus Caravario a Saint?",Yes,Callistus Caravario is a Saint.,True
175,Camilla Battista da Varano beatifiedBy Pope Gregory XVI.,beatifiedBy has domain Saint.,"Given the previous statements, is Camilla Battista da Varano a Saint?",Yes,Camilla Battista da Varano is a Saint.,True
176,Camillus de Lellis beatifiedBy Pope Benedict XIV.,beatifiedBy has domain Saint.,"Given the previous statements, is Camillus de Lellis a Saint?",Yes,Camillus de Lellis is a Saint.,True
177,Callistus Caravario beatifiedPlace Vatican City.,beatifiedPlace has domain Saint.,"Given the previous statements, is Callistus Caravario a Saint?",Yes,Callistus Caravario is a Saint.,True
178,Callistus Caravario beatifiedPlace Saint Peter's Square.,beatifiedPlace has domain Saint.,"Given the previous statements, is Callistus Caravario a Saint?",Yes,Callistus Caravario is a Saint.,True
179,Camillus de Lellis beatifiedPlace Rome.,beatifiedPlace has domain Saint.,"Given the previous statements, is Camillus de Lellis a Saint?",Yes,Camillus de Lellis is a Saint.,True
180,"Cameron billed Orlando, Florida.",billed has domain Wrestler.,"Given the previous statements, is Cameron a Wrestler?",Yes,Cameron is a Wrestler.,True
181,"Cameron Grimes billed Burlington, North Carolina.",billed has domain Wrestler.,"Given the previous statements, is Cameron Grimes a Wrestler?",Yes,Cameron Grimes is a Wrestler.,True
182,Candice LeRae billed Canada.,billed has domain Wrestler.,"Given the previous statements, is Candice LeRae a Wrestler?",Yes,Candice LeRae is a Wrestler.,True
183,Carl-Gustaf Herlitz board Design Forum Finland.,board has domain Person.,"Given the previous statements, is Carl-Gustaf Herlitz a Person?",Yes,Carl-Gustaf Herlitz is a Person.,True
184,Carl Bennet board Elanders.,board has domain Person.,"Given the previous statements, is Carl Bennet a Person?",Yes,Carl Bennet is a Person.,True
185,Carl Bennet board Holmen.,board has domain Person.,"Given the previous statements, is Carl Bennet a Person?",Yes,Carl Bennet is a Person.,True
186,Cannonade breeder John M. Olin.,breeder has domain Animal.,"Given the previous statements, is Cannonade an Animal?",Yes,Cannonade is an Animal.,True
187,Capote breeder North Ridge Farm.,breeder has domain Animal.,"Given the previous statements, is Capote an Animal?",Yes,Capote is an Animal.,True
188,Cat Thief breeder Overbrook Farm.,breeder has domain Animal.,"Given the previous statements, is Cat Thief an Animal?",Yes,Cat Thief is an Animal.,True
189,Cabeção careerStation Cabeção   CareerStation  2.,careerStation has domain Person.,"Given the previous statements, is Cabeção a Person?",Yes,Cabeção is a Person.,True
190,Cabeção careerStation Cabeção   CareerStation  3.,careerStation has domain Person.,"Given the previous statements, is Cabeção a Person?",Yes,Cabeção is a Person.,True
191,Cabeção careerStation Cabeção   CareerStation  4.,careerStation has domain Person.,"Given the previous statements, is Cabeção a Person?",Yes,Cabeção is a Person.,True
192,Canadian Basketball League ceo Butch Carter.,ceo has domain Organisation.,"Given the previous statements, is Canadian Basketball League an Organisation?",Yes,Canadian Basketball League is an Organisation.,True
193,Prime Volleyball League ceo Joy Bhattacharjya.,ceo has domain Organisation.,"Given the previous statements, is Prime Volleyball League an Organisation?",Yes,Prime Volleyball League is an Organisation.,True
194,Professional Box Lacrosse Association ceo Carmen Kesner.,ceo has domain Organisation.,"Given the previous statements, is Professional Box Lacrosse Association an Organisation?",Yes,Professional Box Lacrosse Association is an Organisation.,True
195,Cafe Nell chef French cuisine.,chef has domain Restaurant.,"Given the previous statements, is Cafe Nell a Restaurant?",Yes,Cafe Nell is a Restaurant.,True
196,Café Boulud chef Aaron Bludorn.,chef has domain Restaurant.,"Given the previous statements, is Café Boulud a Restaurant?",Yes,Café Boulud is a Restaurant.,True
197,Pétrus chef Gordon Ramsay.,chef has domain Restaurant.,"Given the previous statements, is Pétrus a Restaurant?",Yes,Pétrus is a Restaurant.,True
198,Caesar Korolenko citizenship Russia.,citizenship has domain Person.,"Given the previous statements, is Caesar Korolenko a Person?",Yes,Caesar Korolenko is a Person.,True
199,Callistus Rubaramira citizenship Uganda.,citizenship has domain Person.,"Given the previous statements, is Callistus Rubaramira a Person?",Yes,Callistus Rubaramira is a Person.,True
200,Calvin Souther Fuller citizenship United States.,citizenship has domain Person.,"Given the previous statements, is Calvin Souther Fuller a Person?",Yes,Calvin Souther Fuller is a Person.,True
201,Cadarian Raines college Virginia Tech Hokies men's basketball.,college has domain Person.,"Given the previous statements, is Cadarian Raines a Person?",Yes,Cadarian Raines is a Person.,True
202,Cade Cunningham college Oklahoma State Cowboys basketball.,college has domain Person.,"Given the previous statements, is Cade Cunningham a Person?",Yes,Cade Cunningham is a Person.,True
203,Cade Davis college Oklahoma Sooners men's basketball.,college has domain Person.,"Given the previous statements, is Cade Davis a Person?",Yes,Cade Davis is a Person.,True
204,Cabharstadh councilArea Na h-Eileanan Siar.,councilArea has domain PopulatedPlace.,"Given the previous statements, is Cabharstadh a PopulatedPlace?",Yes,Cabharstadh is a PopulatedPlace.,True
205,Cabrach councilArea Moray.,councilArea has domain PopulatedPlace.,"Given the previous statements, is Cabrach a PopulatedPlace?",Yes,Cabrach is a PopulatedPlace.,True
206,Cabrich councilArea Highland.,councilArea has domain PopulatedPlace.,"Given the previous statements, is Cabrich a PopulatedPlace?",Yes,Cabrich is a PopulatedPlace.,True
207,Capote dam Too Bald.,dam has domain Animal.,"Given the previous statements, is Capote an Animal?",Yes,Capote is an Animal.,True
208,Cash Run dam Shared Interest.,dam has domain Animal.,"Given the previous statements, is Cash Run an Animal?",Yes,Cash Run is an Animal.,True
209,Cat Thief dam Train Robbery.,dam has domain Animal.,"Given the previous statements, is Cat Thief an Animal?",Yes,Cat Thief is an Animal.,True
210,Cajun Beat damsire Cure the Blues.,damsire has domain Animal.,"Given the previous statements, is Cajun Beat an Animal?",Yes,Cajun Beat is an Animal.,True
211,Cannonade damsire Ribot.,damsire has domain Animal.,"Given the previous statements, is Cannonade an Animal?",Yes,Cannonade is an Animal.,True
212,Capote damsire Bald Eagle.,damsire has domain Animal.,"Given the previous statements, is Capote an Animal?",Yes,Capote is an Animal.,True
213,Cal Poly Pomona College of Environmental Design dean Michael Woo.,dean has domain EducationalInstitution.,"Given the previous statements, is Cal Poly Pomona College of Environmental Design an EducationalInstitution?",Yes,Cal Poly Pomona College of Environmental Design is an EducationalInstitution.,True
214,Cal Poly San Luis Obispo College of Engineering dean Amy Fleischer.,dean has domain EducationalInstitution.,"Given the previous statements, is Cal Poly San Luis Obispo College of Engineering an EducationalInstitution?",Yes,Cal Poly San Luis Obispo College of Engineering is an EducationalInstitution.,True
215,California Northstate University College of Medicine dean Joseph Silva.,dean has domain EducationalInstitution.,"Given the previous statements, is California Northstate University College of Medicine an EducationalInstitution?",Yes,California Northstate University College of Medicine is an EducationalInstitution.,True
216,Cactus Keck debutTeam Cincinnati Reds.,debutTeam has domain Athlete.,"Given the previous statements, is Cactus Keck an Athlete?",Yes,Cactus Keck is an Athlete.,True
