ID,triple1,triple2,question,answer,inferred triple,label
342,D A E.,A has range Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True
343,D H X.,H has range S.,"Given the previous statements, is X a S?",Yes,X is a S.,True
344,D R L.,R has range S.,"Given the previous statements, is L a S?",Yes,L is a S.,True
345,D I L.,I has range R.,"Given the previous statements, is L a R?",Yes,L is a R.,True
346,D T N.,T has range S.,"Given the previous statements, is N a S?",Yes,N is a S.,True
347,D M G.,M has range F.,"Given the previous statements, is G a F?",Yes,G is a F.,True
348,D Y S.,Y has range J.,"Given the previous statements, is S a J?",Yes,S is a J.,True
349,D Y G.,Y has range P.,"Given the previous statements, is G a P?",Yes,G is a P.,True
350,D U S.,U has range C.,"Given the previous statements, is S a C?",Yes,S is a C.,True
351,D S E.,S has range F.,"Given the previous statements, is E a F?",Yes,E is a F.,True
352,D T G.,T has range Q.,"Given the previous statements, is G a Q?",Yes,G is a Q.,True
353,D B G.,B has range P.,"Given the previous statements, is G a P?",Yes,G is a P.,True
354,D M C.,M has range N.,"Given the previous statements, is C a N?",Yes,C is a N.,True
355,D V T.,V has range J.,"Given the previous statements, is T a J?",Yes,T is a J.,True
356,D F O.,F has range U.,"Given the previous statements, is O a U?",Yes,O is a U.,True
357,D K R.,K has range Q.,"Given the previous statements, is R a Q?",Yes,R is a Q.,True
358,D L U.,L has range F.,"Given the previous statements, is U a F?",Yes,U is a F.,True
359,D S I.,S has range F.,"Given the previous statements, is I a F?",Yes,I is a F.,True
360,D Z F.,Z has range E.,"Given the previous statements, is F a E?",Yes,F is a E.,True
361,D W V.,W has range Y.,"Given the previous statements, is V a Y?",Yes,V is a Y.,True
362,D K E.,K has range Q.,"Given the previous statements, is E a Q?",Yes,E is a Q.,True
363,D V C.,V has range T.,"Given the previous statements, is C a T?",Yes,C is a T.,True
364,D B T.,B has range K.,"Given the previous statements, is T a K?",Yes,T is a K.,True
365,D N G.,N has range E.,"Given the previous statements, is G a E?",Yes,G is a E.,True
366,D L P.,L has range H.,"Given the previous statements, is P a H?",Yes,P is a H.,True
367,D X V.,X has range W.,"Given the previous statements, is V a W?",Yes,V is a W.,True
368,D X T.,X has range M.,"Given the previous statements, is T a M?",Yes,T is a M.,True
369,D Q H.,Q has range S.,"Given the previous statements, is H a S?",Yes,H is a S.,True
370,D A N.,A has range K.,"Given the previous statements, is N a K?",Yes,N is a K.,True
371,D K O.,K has range A.,"Given the previous statements, is O a A?",Yes,O is a A.,True
372,D K B.,K has range W.,"Given the previous statements, is B a W?",Yes,B is a W.,True
373,D A T.,A has range G.,"Given the previous statements, is T a G?",Yes,T is a G.,True
374,D I Z.,I has range T.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True
375,D P J.,P has range U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
376,D W V.,W has range U.,"Given the previous statements, is V a U?",Yes,V is a U.,True
377,D R M.,R has range V.,"Given the previous statements, is M a V?",Yes,M is a V.,True
378,D Y L.,Y has range X.,"Given the previous statements, is L a X?",Yes,L is a X.,True
379,D E Z.,E has range H.,"Given the previous statements, is Z a H?",Yes,Z is a H.,True
380,D R K.,R has range S.,"Given the previous statements, is K a S?",Yes,K is a S.,True
381,D E X.,E has range Y.,"Given the previous statements, is X a Y?",Yes,X is a Y.,True
382,D F H.,F has range C.,"Given the previous statements, is H a C?",Yes,H is a C.,True
383,D I T.,I has range G.,"Given the previous statements, is T a G?",Yes,T is a G.,True
384,D Z G.,Z has range I.,"Given the previous statements, is G a I?",Yes,G is a I.,True
385,D V S.,V has range M.,"Given the previous statements, is S a M?",Yes,S is a M.,True
386,D L O.,L has range T.,"Given the previous statements, is O a T?",Yes,O is a T.,True
387,D F S.,F has range B.,"Given the previous statements, is S a B?",Yes,S is a B.,True
388,D P E.,P has range K.,"Given the previous statements, is E a K?",Yes,E is a K.,True
389,D F Q.,F has range V.,"Given the previous statements, is Q a V?",Yes,Q is a V.,True
390,D B J.,B has range R.,"Given the previous statements, is J a R?",Yes,J is a R.,True
391,D L B.,L has range E.,"Given the previous statements, is B a E?",Yes,B is a E.,True
392,D N U.,N has range C.,"Given the previous statements, is U a C?",Yes,U is a C.,True
393,D X E.,X has range I.,"Given the previous statements, is E a I?",Yes,E is a I.,True
394,D A Q.,A has range S.,"Given the previous statements, is Q a S?",Yes,Q is a S.,True
395,D B C.,B has range A.,"Given the previous statements, is C a A?",Yes,C is a A.,True
396,D O H.,O has range Z.,"Given the previous statements, is H a Z?",Yes,H is a Z.,True
397,D M S.,M has range N.,"Given the previous statements, is S a N?",Yes,S is a N.,True
398,D E A.,E has range I.,"Given the previous statements, is A a I?",Yes,A is a I.,True
399,D K I.,K has range R.,"Given the previous statements, is I a R?",Yes,I is a R.,True
400,D X V.,X has range Z.,"Given the previous statements, is V a Z?",Yes,V is a Z.,True
401,E R U.,R has range Q.,"Given the previous statements, is U a Q?",Yes,U is a Q.,True
402,E W S.,W has range T.,"Given the previous statements, is S a T?",Yes,S is a T.,True
403,E O C.,O has range Y.,"Given the previous statements, is C a Y?",Yes,C is a Y.,True
404,E B H.,B has range Y.,"Given the previous statements, is H a Y?",Yes,H is a Y.,True
405,E G P.,G has range Q.,"Given the previous statements, is P a Q?",Yes,P is a Q.,True
406,E V C.,V has range Q.,"Given the previous statements, is C a Q?",Yes,C is a Q.,True
407,E T O.,T has range G.,"Given the previous statements, is O a G?",Yes,O is a G.,True
408,E V H.,V has range P.,"Given the previous statements, is H a P?",Yes,H is a P.,True
409,E T D.,T has range B.,"Given the previous statements, is D a B?",Yes,D is a B.,True
410,E A Y.,A has range B.,"Given the previous statements, is Y a B?",Yes,Y is a B.,True
411,E A O.,A has range Z.,"Given the previous statements, is O a Z?",Yes,O is a Z.,True
412,E N K.,N has range W.,"Given the previous statements, is K a W?",Yes,K is a W.,True
413,E P D.,P has range I.,"Given the previous statements, is D a I?",Yes,D is a I.,True
414,E V X.,V has range O.,"Given the previous statements, is X a O?",Yes,X is a O.,True
415,E C B.,C has range Z.,"Given the previous statements, is B a Z?",Yes,B is a Z.,True
416,E H W.,H has range A.,"Given the previous statements, is W a A?",Yes,W is a A.,True
417,E H X.,H has range W.,"Given the previous statements, is X a W?",Yes,X is a W.,True
418,E I S.,I has range Z.,"Given the previous statements, is S a Z?",Yes,S is a Z.,True
419,E S X.,S has range N.,"Given the previous statements, is X a N?",Yes,X is a N.,True
420,E R V.,R has range M.,"Given the previous statements, is V a M?",Yes,V is a M.,True
421,E A O.,A has range K.,"Given the previous statements, is O a K?",Yes,O is a K.,True
422,E L Q.,L has range A.,"Given the previous statements, is Q a A?",Yes,Q is a A.,True
423,E Y A.,Y has range J.,"Given the previous statements, is A a J?",Yes,A is a J.,True
424,E A F.,A has range J.,"Given the previous statements, is F a J?",Yes,F is a J.,True
425,E P X.,P has range I.,"Given the previous statements, is X a I?",Yes,X is a I.,True
426,E N K.,N has range J.,"Given the previous statements, is K a J?",Yes,K is a J.,True
427,E H V.,H has range R.,"Given the previous statements, is V a R?",Yes,V is a R.,True
428,E U Y.,U has range D.,"Given the previous statements, is Y a D?",Yes,Y is a D.,True
429,E U I.,U has range J.,"Given the previous statements, is I a J?",Yes,I is a J.,True
430,E Y W.,Y has range O.,"Given the previous statements, is W a O?",Yes,W is a O.,True
431,E L H.,L has range A.,"Given the previous statements, is H a A?",Yes,H is a A.,True
432,E F N.,F has range R.,"Given the previous statements, is N a R?",Yes,N is a R.,True
433,E D W.,D has range U.,"Given the previous statements, is W a U?",Yes,W is a U.,True
434,E P O.,P has range D.,"Given the previous statements, is O a D?",Yes,O is a D.,True
435,E Z K.,Z has range W.,"Given the previous statements, is K a W?",Yes,K is a W.,True
436,E F M.,F has range L.,"Given the previous statements, is M a L?",Yes,M is a L.,True
437,E N P.,N has range X.,"Given the previous statements, is P a X?",Yes,P is a X.,True
438,E L G.,L has range H.,"Given the previous statements, is G a H?",Yes,G is a H.,True
439,E K H.,K has range G.,"Given the previous statements, is H a G?",Yes,H is a G.,True
440,E H Z.,H has range N.,"Given the previous statements, is Z a N?",Yes,Z is a N.,True
441,E J B.,J has range L.,"Given the previous statements, is B a L?",Yes,B is a L.,True
442,E H L.,H has range U.,"Given the previous statements, is L a U?",Yes,L is a U.,True
443,E N T.,N has range M.,"Given the previous statements, is T a M?",Yes,T is a M.,True
444,E X J.,X has range L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
445,E B G.,B has range O.,"Given the previous statements, is G a O?",Yes,G is a O.,True
446,E R W.,R has range X.,"Given the previous statements, is W a X?",Yes,W is a X.,True
447,E I P.,I has range F.,"Given the previous statements, is P a F?",Yes,P is a F.,True
448,E B T.,B has range Z.,"Given the previous statements, is T a Z?",Yes,T is a Z.,True
449,E N H.,N has range I.,"Given the previous statements, is H a I?",Yes,H is a I.,True
450,E N R.,N has range D.,"Given the previous statements, is R a D?",Yes,R is a D.,True
451,E U R.,U has range X.,"Given the previous statements, is R a X?",Yes,R is a X.,True
452,E H O.,H has range Q.,"Given the previous statements, is O a Q?",Yes,O is a Q.,True
453,E Y W.,Y has range F.,"Given the previous statements, is W a F?",Yes,W is a F.,True
454,E G D.,G has range N.,"Given the previous statements, is D a N?",Yes,D is a N.,True
455,E I G.,I has range Z.,"Given the previous statements, is G a Z?",Yes,G is a Z.,True
456,E P L.,P has range V.,"Given the previous statements, is L a V?",Yes,L is a V.,True
457,E A I.,A has range D.,"Given the previous statements, is I a D?",Yes,I is a D.,True
458,E S L.,S has range P.,"Given the previous statements, is L a P?",Yes,L is a P.,True
459,E B K.,B has range W.,"Given the previous statements, is K a W?",Yes,K is a W.,True
460,E I Z.,I has range B.,"Given the previous statements, is Z a B?",Yes,Z is a B.,True
461,E D L.,D has range I.,"Given the previous statements, is L a I?",Yes,L is a I.,True
462,E I H.,I has range C.,"Given the previous statements, is H a C?",Yes,H is a C.,True
463,E Z B.,Z has range H.,"Given the previous statements, is B a H?",Yes,B is a H.,True
464,E X K.,X has range G.,"Given the previous statements, is K a G?",Yes,K is a G.,True
465,E F V.,F has range C.,"Given the previous statements, is V a C?",Yes,V is a C.,True
466,E H T.,H has range F.,"Given the previous statements, is T a F?",Yes,T is a F.,True
467,E K J.,K has range I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
468,E B G.,B has range P.,"Given the previous statements, is G a P?",Yes,G is a P.,True
469,E P B.,P has range G.,"Given the previous statements, is B a G?",Yes,B is a G.,True
470,E Y U.,Y has range W.,"Given the previous statements, is U a W?",Yes,U is a W.,True
471,E G L.,G has range M.,"Given the previous statements, is L a M?",Yes,L is a M.,True
472,E L J.,L has range Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True
473,E N H.,N has range X.,"Given the previous statements, is H a X?",Yes,H is a X.,True
474,E D L.,D has range R.,"Given the previous statements, is L a R?",Yes,L is a R.,True
475,E P G.,P has range N.,"Given the previous statements, is G a N?",Yes,G is a N.,True
476,E Q N.,Q has range M.,"Given the previous statements, is N a M?",Yes,N is a M.,True
477,E O U.,O has range T.,"Given the previous statements, is U a T?",Yes,U is a T.,True
478,E J M.,J has range V.,"Given the previous statements, is M a V?",Yes,M is a V.,True
479,E Z T.,Z has range H.,"Given the previous statements, is T a H?",Yes,T is a H.,True
480,E Q F.,Q has range Z.,"Given the previous statements, is F a Z?",Yes,F is a Z.,True
481,E X P.,X has range Y.,"Given the previous statements, is P a Y?",Yes,P is a Y.,True
482,E X Q.,X has range C.,"Given the previous statements, is Q a C?",Yes,Q is a C.,True
483,E Q D.,Q has range M.,"Given the previous statements, is D a M?",Yes,D is a M.,True
484,E W V.,W has range Y.,"Given the previous statements, is V a Y?",Yes,V is a Y.,True
485,E R V.,R has range W.,"Given the previous statements, is V a W?",Yes,V is a W.,True
486,E N T.,N has range B.,"Given the previous statements, is T a B?",Yes,T is a B.,True
487,E V L.,V has range J.,"Given the previous statements, is L a J?",Yes,L is a J.,True
488,E B A.,B has range U.,"Given the previous statements, is A a U?",Yes,A is a U.,True
489,E Z F.,Z has range Y.,"Given the previous statements, is F a Y?",Yes,F is a Y.,True
490,E C N.,C has range G.,"Given the previous statements, is N a G?",Yes,N is a G.,True
491,E L Z.,L has range G.,"Given the previous statements, is Z a G?",Yes,Z is a G.,True
492,E Z J.,Z has range K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
493,E Z F.,Z has range T.,"Given the previous statements, is F a T?",Yes,F is a T.,True
494,E N Z.,N has range T.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True
495,E I W.,I has range B.,"Given the previous statements, is W a B?",Yes,W is a B.,True
496,E L H.,L has range J.,"Given the previous statements, is H a J?",Yes,H is a J.,True
497,E C F.,C has range Y.,"Given the previous statements, is F a Y?",Yes,F is a Y.,True
498,E B Y.,B has range X.,"Given the previous statements, is Y a X?",Yes,Y is a X.,True
499,E X Z.,X has range J.,"Given the previous statements, is Z a J?",Yes,Z is a J.,True
500,E R Z.,R has range Y.,"Given the previous statements, is Z a Y?",Yes,Z is a Y.,True
501,F J R.,J has range L.,"Given the previous statements, is R a L?",Yes,R is a L.,True
502,F H W.,H has range A.,"Given the previous statements, is W a A?",Yes,W is a A.,True
503,F G K.,G has range M.,"Given the previous statements, is K a M?",Yes,K is a M.,True
504,F V A.,V has range Y.,"Given the previous statements, is A a Y?",Yes,A is a Y.,True
505,F E M.,E has range J.,"Given the previous statements, is M a J?",Yes,M is a J.,True
506,F R T.,R has range M.,"Given the previous statements, is T a M?",Yes,T is a M.,True
507,F H Q.,H has range O.,"Given the previous statements, is Q a O?",Yes,Q is a O.,True
508,F E O.,E has range B.,"Given the previous statements, is O a B?",Yes,O is a B.,True
509,F Z U.,Z has range E.,"Given the previous statements, is U a E?",Yes,U is a E.,True
510,F T I.,T has range M.,"Given the previous statements, is I a M?",Yes,I is a M.,True
511,F B C.,B has range Q.,"Given the previous statements, is C a Q?",Yes,C is a Q.,True
512,F U R.,U has range E.,"Given the previous statements, is R a E?",Yes,R is a E.,True
