ID,triple1,triple2,question,answer,inferred triple,label
246,C L I.,L is a subproperty of J.,"Given the previous statements, does C have a relation with I through J?",Yes,C has a relation with I through J.,True
247,C P F.,P is a subproperty of O.,"Given the previous statements, does C have a relation with F through O?",Yes,C has a relation with F through O.,True
248,C J N.,J is a subproperty of V.,"Given the previous statements, does C have a relation with N through V?",Yes,C has a relation with N through V.,True
249,C I X.,I is a subproperty of O.,"Given the previous statements, does C have a relation with X through O?",Yes,C has a relation with X through O.,True
250,C N V.,N is a subproperty of X.,"Given the previous statements, does C have a relation with V through X?",Yes,C has a relation with V through X.,True
251,C J K.,J is a subproperty of T.,"Given the previous statements, does C have a relation with K through T?",Yes,C has a relation with K through T.,True
252,C O J.,O is a subproperty of R.,"Given the previous statements, does C have a relation with J through R?",Yes,C has a relation with J through R.,True
253,C V I.,V is a subproperty of P.,"Given the previous statements, does C have a relation with I through P?",Yes,C has a relation with I through P.,True
254,C F S.,F is a subproperty of X.,"Given the previous statements, does C have a relation with S through X?",Yes,C has a relation with S through X.,True
255,C S Z.,S is a subproperty of F.,"Given the previous statements, does C have a relation with Z through F?",Yes,C has a relation with Z through F.,True
256,C M B.,M is a subproperty of Y.,"Given the previous statements, does C have a relation with B through Y?",Yes,C has a relation with B through Y.,True
257,C K T.,K is a subproperty of W.,"Given the previous statements, does C have a relation with T through W?",Yes,C has a relation with T through W.,True
258,C A N.,A is a subproperty of T.,"Given the previous statements, does C have a relation with N through T?",Yes,C has a relation with N through T.,True
259,C I T.,I is a subproperty of O.,"Given the previous statements, does C have a relation with T through O?",Yes,C has a relation with T through O.,True
260,C H A.,H is a subproperty of Z.,"Given the previous statements, does C have a relation with A through Z?",Yes,C has a relation with A through Z.,True
261,C M R.,M is a subproperty of O.,"Given the previous statements, does C have a relation with R through O?",Yes,C has a relation with R through O.,True
262,C O U.,O is a subproperty of E.,"Given the previous statements, does C have a relation with U through E?",Yes,C has a relation with U through E.,True
263,C X V.,X is a subproperty of S.,"Given the previous statements, does C have a relation with V through S?",Yes,C has a relation with V through S.,True
264,C Z X.,Z is a subproperty of R.,"Given the previous statements, does C have a relation with X through R?",Yes,C has a relation with X through R.,True
265,C H S.,H is a subproperty of Y.,"Given the previous statements, does C have a relation with S through Y?",Yes,C has a relation with S through Y.,True
266,C H S.,H is a subproperty of Z.,"Given the previous statements, does C have a relation with S through Z?",Yes,C has a relation with S through Z.,True
267,C D P.,D is a subproperty of A.,"Given the previous statements, does C have a relation with P through A?",Yes,C has a relation with P through A.,True
268,C U Z.,U is a subproperty of W.,"Given the previous statements, does C have a relation with Z through W?",Yes,C has a relation with Z through W.,True
269,C J L.,J is a subproperty of R.,"Given the previous statements, does C have a relation with L through R?",Yes,C has a relation with L through R.,True
270,C M Q.,M is a subproperty of T.,"Given the previous statements, does C have a relation with Q through T?",Yes,C has a relation with Q through T.,True
271,C V P.,V is a subproperty of I.,"Given the previous statements, does C have a relation with P through I?",Yes,C has a relation with P through I.,True
272,C X T.,X is a subproperty of O.,"Given the previous statements, does C have a relation with T through O?",Yes,C has a relation with T through O.,True
273,C D T.,D is a subproperty of V.,"Given the previous statements, does C have a relation with T through V?",Yes,C has a relation with T through V.,True
274,C Y X.,Y is a subproperty of F.,"Given the previous statements, does C have a relation with X through F?",Yes,C has a relation with X through F.,True
275,C N S.,N is a subproperty of O.,"Given the previous statements, does C have a relation with S through O?",Yes,C has a relation with S through O.,True
276,C P T.,P is a subproperty of Y.,"Given the previous statements, does C have a relation with T through Y?",Yes,C has a relation with T through Y.,True
277,C T B.,T is a subproperty of K.,"Given the previous statements, does C have a relation with B through K?",Yes,C has a relation with B through K.,True
278,C Y D.,Y is a subproperty of Z.,"Given the previous statements, does C have a relation with D through Z?",Yes,C has a relation with D through Z.,True
279,C A J.,A is a subproperty of Z.,"Given the previous statements, does C have a relation with J through Z?",Yes,C has a relation with J through Z.,True
280,C M O.,M is a subproperty of Y.,"Given the previous statements, does C have a relation with O through Y?",Yes,C has a relation with O through Y.,True
281,C V E.,V is a subproperty of G.,"Given the previous statements, does C have a relation with E through G?",Yes,C has a relation with E through G.,True
282,C R W.,R is a subproperty of Z.,"Given the previous statements, does C have a relation with W through Z?",Yes,C has a relation with W through Z.,True
283,C R H.,R is a subproperty of T.,"Given the previous statements, does C have a relation with H through T?",Yes,C has a relation with H through T.,True
284,C D T.,D is a subproperty of G.,"Given the previous statements, does C have a relation with T through G?",Yes,C has a relation with T through G.,True
285,C I A.,I is a subproperty of T.,"Given the previous statements, does C have a relation with A through T?",Yes,C has a relation with A through T.,True
286,C P Z.,P is a subproperty of I.,"Given the previous statements, does C have a relation with Z through I?",Yes,C has a relation with Z through I.,True
287,C Y A.,Y is a subproperty of F.,"Given the previous statements, does C have a relation with A through F?",Yes,C has a relation with A through F.,True
288,C O Z.,O is a subproperty of B.,"Given the previous statements, does C have a relation with Z through B?",Yes,C has a relation with Z through B.,True
289,C H P.,H is a subproperty of S.,"Given the previous statements, does C have a relation with P through S?",Yes,C has a relation with P through S.,True
290,C Y T.,Y is a subproperty of D.,"Given the previous statements, does C have a relation with T through D?",Yes,C has a relation with T through D.,True
291,C H Q.,H is a subproperty of P.,"Given the previous statements, does C have a relation with Q through P?",Yes,C has a relation with Q through P.,True
292,C D U.,D is a subproperty of X.,"Given the previous statements, does C have a relation with U through X?",Yes,C has a relation with U through X.,True
293,C A S.,A is a subproperty of G.,"Given the previous statements, does C have a relation with S through G?",Yes,C has a relation with S through G.,True
